,text,dataset,aspect_str,aspects
189,I O also O had O no O problems O installing O or O running O the O camera O software B-aspect on O my O PC O . O,Canon S100.txt,software[+2],['software']
190,"I O 'm O still O learning O about O file O sizes O and O how O large O is O too O large O to O email O , O and O I O did O erase O one O photo O I O wanted O to O keep O as O I O was O getting O used O to O the O menu O system O . O",Canon S100.txt,,[]
191,But O otherwise O I O am O thrilled O to O have O taken O the O plunge O into O digital O photography O . O,Canon S100.txt,,[]
192,"And O there O are O two O more O advantages O to O digital O photography O which O I O had O n't O anticipated O , O beyond O the O lack O of O film O and O developing O . O",Canon S100.txt,,[]
193,"One O is O the O lack O of O censorship O of O your O photos O -- O time O for O some O , O uh O , O fashion O photography O of O your O wife O or O girlfriend O , O if O that O 's O something O you O both O would O enjoy O ! O",Canon S100.txt,,[]
194,Another O is O the O ability O to O upload O images O from O your O PC O to O a O memory O card O in O the O camera O . O,Canon S100.txt,,[]
195,"This O is O a O great O source O of O personal O entertainment O for O travelers O , O if O you O catch O my O drift O , O and O you O can O zoom O in O on O the O LCD O images O ! O",Canon S100.txt,,[]
196,"I O would O also O recommend O Canon O 's O soft O case O for O the O camera O , O which O has O a O slot O to O attach O to O your O belt O along O with O a O second O nicely O finished O compartment O to O hold O an O extra O battery O or O memory O card O . O",Canon S100.txt,,[]
197,"As O other O reviews O have O noted O , O you O will O definitely O want O one O or O more O additional O memory O cards O . O",Canon S100.txt,,[]
198,"I O 've O found O I O can O get O from O nine O to O twelve O compressed O 1600 O X O 1200 O photos O on O one O 8MB O card O , O or O 28 O images O uploaded O from O my O PC O . O",Canon S100.txt,,[]
199,"At O any O rate O , O if O you O have O been O interested O in O digital O photography O but O the O price O and O confusion O have O held O you O back O , O consider O the O Canon O S100 B-aspect Digital O Elph O . O",Canon S100.txt,S100[+2],['S100']
200,"It O really O is O the O perfect O travel O camera B-aspect , O plus O it O offers O the O convenience O of O digital O photography O . O",Canon S100.txt,camera[+2],['camera']
201,Why O did O I O wait O so O long O ? O,Canon S100.txt,,[]
202,"If O you O 're O looking O for O a O digital O camera O to O replace O your O big O Nikon O or O Canon O SLR O , O forget O it O - O film O is O still O king O when O exquisite O detail B-aspect and O fine O color B-aspect rendition I-aspect are O critical O . O",Canon S100.txt,"detail[-1],color rendition[-1][cc]","['detail', 'color rendition']"
203,"Before O you O give O up O on O digital O cameras O , O though O , O ask O yourself O a O few O questions O : O",Canon S100.txt,,[]
204,got O this O as O it O flew O off O the O shelves O . O,Canon S100.txt,,[]
205,"Really O like O it O , O easy O to O use B-aspect , O great O images B-aspect , O very O intuitive O , O fits B-aspect in O my O jacket O pocket O . O",Canon S100.txt,"use[+2],images[+2],fits[+1][u]","['use', 'images', 'fits']"
206,What O else O can O I O say O ? O,Canon S100.txt,,[]
207,"I O was O looking O for O a O compact B-aspect , O rugged B-aspect I O carry O it O hiking O , O skiing O , O boating O , O etc O camera O which O is O easy O to O use B-aspect . O",Canon S100.txt,"compact[+1][u],rugged[+1],use[+1]","['compact', 'rugged', 'use']"
208,"I O wanted O standard O memory B-aspect expansion I-aspect CF O cards O , O macro B-aspect mode I-aspect , O and O if O possible O , O a O waterproof O housing B-aspect for O kayaking O . O",Canon S100.txt,"memory expansion[+1],macro mode[+1],housing[+1]","['memory expansion', 'macro mode', 'housing']"
209,This O is O the O only O camera O with O all O these O capabilities O . O,Canon S100.txt,,[]
210,Even O with O the O waterproof O housing O it O is O small B-aspect . O,Canon S100.txt,small[+2],['small']
211,The O lens B-aspect retracts O and O has O its O own O metal O cover O so O you O do O n't O need O to O fuss O with O a O lens B-aspect cap O . O,Canon S100.txt,lens[+1],['lens']
212,The O metal O housing B-aspect seems O very O rugged O . O,Canon S100.txt,housing[+1],['housing']
213,Turn-on O to O ready-to-shoot O is O about O 3 O seconds O . O,Canon S100.txt,,[]
214,I O 'd O give O it O 5 O stars O if O the O automatic B-aspect modes I-aspect were O better O and O if O there O were O true O manual O focus O and O exposure O modes O . O,Canon S100.txt,automatic modes[-1],['automatic modes']
215,"For O example O , O in O auto B-aspect mode I-aspect you O ca O n't O use O the O flash O redeye O reduction O , O you O must O be O in O manual O mode O for O that O . O",Canon S100.txt,auto mode[-1],['auto mode']
216,The O auto B-aspect color I-aspect balance I-aspect is O often O fooled O by O dense O clouds O . O,Canon S100.txt,auto color balance[-1],['auto color balance']
217,You O need O to O use O the O manual O exposure O adjustment O in O backlight O or O bright O light O conditions O such O as O with O snow O in O the O background O . O,Canon S100.txt,,[]
218,The O dynamic B-aspect range I-aspect seems O not O quite O as O good O as O the O Kodak O DC260 O . O,Canon S100.txt,dynamic range[-1][cc],['dynamic range']
219,"The O macro B-aspect mode I-aspect works O well O , O although O it O takes O some O practice O since O the O camera O does O n't O clearly O indicate O when O it O ca O n't O focus O . O",Canon S100.txt,macro mode[+1],['macro mode']
220,"The O white-LED O backlit O LCD B-aspect is O very O bright O and O crisp O , O even O in O sunlight O , O and O relatively O easy O on O the O battery O . O",Canon S100.txt,LCD[+1],['LCD']
221,The O panorama B-aspect modes I-aspect are O wonderful O . O,Canon S100.txt,panorama modes[+2],['panorama modes']
222,Buy O at O least O two O batteries O and O you O 'll O never O run O out O in O the O field O . O,Canon S100.txt,,[]
223,High-res O photos O take O 1-1.5 O MBytes O each O so O you O want O a O CF O card O sized O accordingly O . O,Canon S100.txt,,[]
224,"It O 's O so O small B-aspect and O light B-aspect , O even O with O a O spare O battery O , O you O really O can O take O it O anywhere O . O",Canon S100.txt,"small[+3][u],light[+3][u]","['small', 'light']"
225,In O auto B-aspect mode I-aspect anyone O can O use O it O as O a O point O and O shoot O camera O . O,Canon S100.txt,auto mode[+1],['auto mode']
226,The O manual B-aspect modes I-aspect give O you O a O lot O of O control O over O exposure O and O white O balance O but O there O is O no O manual O focus O or O manual O exposure O . O,Canon S100.txt,manual modes[+1],['manual modes']
227,"1600x1200 O means O really O good O , O cropped O 5x7 O prints O and O acceptable O 8x10s O . O",Canon S100.txt,,[]
228,There O are O better O cameras O but O none O anywhere O near O as O light B-aspect and O compact B-aspect . O,Canon S100.txt,"light[+1],compact[+1]","['light', 'compact']"
229,It O 's O a O little O jewel O . O,Canon S100.txt,,[]
230,VERY O smal B-aspect . O,Canon S100.txt,smal[+2],['smal']
231,You O 'll O carry O it O with O you O every O day O . O,Canon S100.txt,,[]
232,I O 've O been O taking O near O 100 O pictures O per O month O since O I O got O mine O . O,Canon S100.txt,,[]
233,"I O 've O had O a O lot O of O cameras B-aspect , O but O this O one O is O ACTUALLY O being O used O , O and O not O stored O in O a O desk O : O it O 's O allways O in O my O shist O pocket O . O",Canon S100.txt,cameras[+2][cc],['cameras']
234,2- O Excellent O picture B-aspect quality I-aspect and O so O simple O to O use B-aspect ! O ! O ! O,Canon S100.txt,"picture quality[+3],use[+2][u]","['picture quality', 'use']"
235,Fool O proof O . O,Canon S100.txt,,[]
236,I O started O shooting O even O before O reading O the O manual O not O recommended O at O all O . O,Canon S100.txt,,[]
237,3- O USB O kicks O ! O,Canon S100.txt,,[]
238,2 O secs O to O download O a O 600KB O 1600x1200 O picture O ! O,Canon S100.txt,,[]
239,4- O Looks B-aspect great O . O,Canon S100.txt,Looks[+1][u],['Looks']
240,Silver O metal O case B-aspect -NOT O PLASTIC O . O,Canon S100.txt,case[+1],['case']
241,5- O Excelent O software B-aspect package O . O,Canon S100.txt,software[+3],['software']
242,6- O Small O but O very O clear O TFT B-aspect screen I-aspect . O,Canon S100.txt,TFT screen[+1],['TFT screen']
243,Take O shots O at O angles O you O thought O you O would O n't O . O,Canon S100.txt,,[]
244,Do O n't O care O about O sunlight O : O it O 's O TFT B-aspect . O,Canon S100.txt,TFT[+1],['TFT']
245,7- O 360 O panoramic O pictures O are O a O very O big O deal O . O,Canon S100.txt,panorama mode[+2],['panorama mode']
246,"8- O buttons B-aspect are O little O , O but O If O you O have O steady O fingers O and O dealed O with O a O casio O wirst O calculator O watch O , O you O can O deal O with O almost O anything O . O",Canon S100.txt,buttons[-1],['buttons']
247,"buttons B-aspect size O is O OK O for O me O , O my O wife O , O but O not O my O grany O . O",Canon S100.txt,buttons[-1],['buttons']
248,9- O Cons O ? O Not O a O single O one O after O 5 O months O . O,Canon S100.txt,,[]
249,"i O researched O and O researched O between O getting O the O canon O s20 O or O the O canon B-aspect s100 I-aspect , O and O of O course O i O got O the O latter O ! O",Canon S100.txt,canon s100[1][cc],['canon s100']
250,and O i O 'm O glad O i O did O ! O,Canon S100.txt,,[]
251,I O was O looking O for O something O that O was O n't O too O complicated O to O use O and O to O help O the O pics O I O post O on O Ebay O show O more O detial O . O,Canon S100.txt,"ease of use[+2][u],picture detail[+2][u]","['ease of use', 'picture detail']"
252,"This O camera O is O great O , O wonderfully O small O , O and O has O attactive O hi-tech O casing B-aspect . O",Canon S100.txt,"size[+3][u],casing[+2]","['size', 'casing']"
253,Very O easy O to O use O for O someone O like O me O who O 's O just O hopping O on O the O digital O camera O bandwagon O . O,Canon S100.txt,ease of use[+3],['ease of use']
254,I O love O not O having O to O go O to O Walgreen O 's O to O get O my O pictures O develpoed O anymore O ! O,Canon S100.txt,,[]
255,Definitely O a O good O investment O . O,Canon S100.txt,,[]
256,The O controls B-aspect are O easy O to O understand O and O big O enough O that O they O are O easy O to O see O and O use O . O,Canon S100.txt,"controls[+2],ease of use[+2][u]","['controls', 'ease of use']"
257,I O would O recommend O spending O a O little O money O and O this O will O be O the O perfect O digital O camera O . O,Canon S100.txt,,[]
258,"I O added O a O second O battery O about O $ O 69 O , O recharges O in O about O two O hours O and O a O large O 192Mb O for O less O than O $ O 400 O CF O module O . O",Canon S100.txt,,[]
259,"Now O I O can O take O over O 300 O 1600 O x O 1280 O shots O or O for O the O webshot O fanatic O , O 1,141 O pictures O at O 640 O x O 480 O . O",Canon S100.txt,,[]
260,The O optical O and O digital O zooms O combine O to O give O an O effective O 4x O zoom B-aspect . O,Canon S100.txt,zoom[+1],['zoom']
261,"This O is O enough O capacity B-aspect and O capability O to O do O a O complete O household O inventory O , O for O example O . O",Canon S100.txt,capacity[+2],['capacity']
262,"While O this O might O seem O pricy O , O I O have O been O spending O $ O 27 O for O 25 O APS O images O , O with O prints O and O a O CD O , O so O this O camera O will O pay O for O itself O in O a O year O . O",Canon S100.txt,,[]
263,I O have O a O 35mm O camera O outfit O that O cost O quite O a O bit O of O money O a O few O years O ago O . O,Canon S100.txt,,[]
264,"So O , O why O the O small O Digital O Elph O , O rather O than O one O of O the O other O cameras O with O better O resolution O or O picture O quality O ? O size B-aspect [ O +2 O ] O",Canon S100.txt,size[+1],['size']
265,"because O , O unless O it O 's O small O , O I O wo O n't O cary O it O around O . O",Canon S100.txt,,[]
266,"If O I O wo O n't O cary O it O around O , O I O wo O n't O use O it O , O and O if O I O wo O n't O use O it O , O what O 's O the O point O ? O",Canon S100.txt,,[]
267,My O first O impression O of O Elph O S100 O was O that O there O could O n't O POSSIBLY O be O room O in O the O thing O for O anything O other O than O a O battery O and O a O memory O card O . O,Canon S100.txt,,[]
268,"Somehow O , O the O engineers O at O Canon O did O it O , O and O the O results O are O nothing O less O than O astounding O . O",Canon S100.txt,,[]
269,"I O was O a O little O skeptical O about O what O people O had O said O about O this O camera O , O because O it O 's O just O so O small O . O",Canon S100.txt,,[]
270,"After O getting O one O for O Christmas O from O Amazon O , O I O 'm O now O a O believer O : O The O Digital O Elph O is O truly O the O world O 's O smallest O digital O camera O that O shoots O great O pictures B-aspect . O",Canon S100.txt,"size[+1][u],pictures[+2]","['size', 'pictures']"
271,I O 've O had O this O camera O just O over O 2 O years O and O it O takes O pretty O good O pictures B-aspect . O,Canon S100.txt,pictures[+2],['pictures']
272,"The O size B-aspect is O tiny O , O which O I O love O . O",Canon S100.txt,size[+3],['size']
273,We O bought O extra O memory O and O a O backup O battery O so O we O can O use O one O while O the O other O is O charging O . O,Canon S100.txt,,[]
274,"Sometimes O the O pictures B-aspect are O onthe O dark O side O , O but O I O 'm O able O to O fix O that O using O the O Photoshop O 6.0 O `` O adjust O levels O '' O function O ... O not O sure O how O a O person O would O do O that O without O Photoshop O , O though O . O",Canon S100.txt,pictures[-1],['pictures']
275,"OK O so O I O bookmarked O pages O about O this O camera O on O our O home O computer O , O in O a O place O I O was O sure O my O wife O would O see O , O and O loh O and O behold O , O what O did O I O get O . O",Canon S100.txt,,[]
276,Thank O you O Santa O ! O,Canon S100.txt,,[]
277,I O bought O this O camera O at O the O end O of O August O . O,Canon S100.txt,,[]
278,"With O the O camera O I O also O bought O a O 128MB O compact O flash O card O , O an O extra O battery O , O and O a O carrying O case O . O",Canon S100.txt,,[]
279,I O also O recently O bought O Viking O 's O IntelliFlash O Memory O Reader O . O,Canon S100.txt,,[]
280,I O 've O got O a O couple O of O digital O cameras O . O,Canon S100.txt,,[]
281,An O Olympus O 2500 O and O an O Olympus O 620 O . O,Canon S100.txt,,[]
282,"Really O like O them O , O they O work O well O and O the O macro O function O of O the O 2500 O really O helps O my O Ebay O biz O . O",Canon S100.txt,,[]
283,"BUT O they O are O big O cameras O , O they O have O to O reside O in O a O large O case O , O they O need O all O kinds O of O batteries O , O in O short O they O 're O a O pain O to O lug O around O . O",Canon S100.txt,,[]
284,I O 've O struggled O for O years O with O supposedly O high-quality O point O and O shoot O 35mm O cameras O delivering O astonishingly O inconsistent O results O . O,Canon S100.txt,,[]
285,The O Canon O S100 O destroys O this O problem O . O,Canon S100.txt,,[]
286,I O 've O had O this O camera O for O roughly O 3 O weeks O now O and O I O 've O taken O approximately O 250 O pictures O . O,Canon S100.txt,,[]
287,The O results O are O superb O ... O both O in O print O and O over O the O computer O . O,Canon S100.txt,,[]
288,Positives O : O,Canon S100.txt,,[]
289,This O camera O is O so O easy O to O use O ! O,Canon S100.txt,ease of use[+3][u],['ease of use']
290,"I O just O took O it O out O of O the O box O , O charged O the O battery O , O and O started O taking O pictures O . O",Canon S100.txt,,[]
291,"All O the O features B-aspect are O incredibly O intuitive O , O even O for O a O novice O like O me O . O",Canon S100.txt,features[+3],['features']
292,"I O would O recommend O getting O a O larger O Compact O Flash O card O , O because O once O you O start O taking O pictures O , O you O wo O n't O want O to O stop O . O",Canon S100.txt,,[]
293,"The O pictures B-aspect are O beautiful O , O and O the O camera O is O so O small O you O can O carry O it O anywhere O . O",Canon S100.txt,"pictures[+3],size[+3]","['pictures', 'size']"
294,"I O , O as O many O others O , O have O waited O for O many O years O for O the O convergence O of O price B-aspect , O features B-aspect , O size B-aspect and O ease B-aspect of I-aspect use I-aspect to O hit O that O happy O center O point O . O",Canon S100.txt,"price[+2],features[+2],size[+2],ease of use[+2]","['price', 'features', 'size', 'ease of use']"
295,Well O wait O no O more O ! O,Canon S100.txt,,[]
296,"I O bought O this O little O guy O a O few O weeks O back O , O and O I O have O to O saythat O I O never O had O so O much O fun B-aspect with O a O new O toy O as O this O . O",Canon S100.txt,fun[+3],['fun']
297,You O willdefinitly O appreciate O the O small O size B-aspect . O,Canon S100.txt,size[+3],['size']
298,"You O can O take O it O anywhere O withyou O , O unlike O other O bulky O cameras O , O and O capture O every O moment O of O yourlife O . O",Canon S100.txt,,[]
