,text,dataset,aspect_str,aspects
195,"- O bright O , O visible O screen B-aspect",Nokia 6610.txt,screen[+1],['screen']
196,- O speakerphone B-aspect,Nokia 6610.txt,speakerphone[+1],['speakerphone']
197,- O very O long-lasting O battery B-aspect life I-aspect,Nokia 6610.txt,battery life[+2],['battery life']
198,- O some O features O in O the O user B-aspect interface I-aspect,Nokia 6610.txt,user interface[-1],['user interface']
199,- O no O voice O activated O dialing O what O were O they O thinking O,Nokia 6610.txt,voice dialing[-1],['voice dialing']
200,- O no O option O for O caller-id O pictures O or O individualized O ringtones O . O,Nokia 6610.txt,"picture[-1], ringtone[-1]","['picture', 'ringtone']"
201,- O no O propietary O headset B-aspect jack I-aspect,Nokia 6610.txt,headset jack[-1],['headset jack']
202,this O bumpy O is O wicked O groovy O . O,Nokia 6610.txt,,[]
203,i O thought O it O would O be O haggard O but O when O i O be O gotted O this O junky O i O was O mad O happy O and O stuff O . O,Nokia 6610.txt,,[]
204,this O junky O is O super O duper O rad O . O it O be O my O fav O c-phone O and O stuff O . O,Nokia 6610.txt,,[]
205,so O go O and O buy O dis O sucka O beefo O it O all O be O gone O an O stuffff O . O,Nokia 6610.txt,,[]
206,aight O den O bumpy O ? O,Nokia 6610.txt,,[]
207,word O ... O peace O in O the O east O bruvah O . O,Nokia 6610.txt,,[]
208,one O of O the O best O cell O phones O i O have O ever O used O to-date O . O,Nokia 6610.txt,phone[+3],['phone']
209,i O like O the O speakphone O function O a O lot O . O,Nokia 6610.txt,speakerphone[+2],['speakerphone']
210,it O allows O me O to O place O the O phone O on O the O table O while O talking O and O working O on O my O computer O or O other O jobs O . O,Nokia 6610.txt,,[]
211,i O am O very O pleased O with O its O quality B-aspect and O durability B-aspect . O,Nokia 6610.txt,"quality[+3],durability[+3]","['quality', 'durability']"
212,i O like O the O automatic O key B-aspect lock I-aspect function O . O,Nokia 6610.txt,key lock[+2],['key lock']
213,the O phone O is O very O light O weight B-aspect . O,Nokia 6610.txt,weight[+2],['weight']
214,the O screen B-aspect is O bright O and O ring O tones O are O unlimited O . O,Nokia 6610.txt,"screen[+1], ring tone[+1]","['screen', 'ring tone']"
215,the O fm B-aspect radio I-aspect is O cool O . O,Nokia 6610.txt,fm radio[+2],['fm radio']
216,most O of O our O emplyees O use O this O model O phone O . O,Nokia 6610.txt,,[]
217,best O regards O sadoun O satellite O sales O,Nokia 6610.txt,,[]
218,"while O going O for O a O cellphone O , O i O was O fully O determined O to O buy O a O nokia B-aspect only O as O it O is O the O best O in O cellphones O . O",Nokia 6610.txt,nokia[+3],['nokia']
219,"after O much O survey O of O all O the O present O handsets O and O recommendations O from O friends O , O i O bought O this O nokia O 6610 O . O",Nokia 6610.txt,,[]
220,and O really O this O is O the O best O phone B-aspect one O could O have O . O,Nokia 6610.txt,phone[+3],['phone']
221,it O has O all O the O features O one O would O need O in O a O cellphone O . O,Nokia 6610.txt,feature[+2],['feature']
222,"it O is O lightweight B-aspect , O sleek O and O attractive O . O",Nokia 6610.txt,"weight[+1],phone[+2]","['weight', 'phone']"
223,"this O phone B-aspect is O very O user-friendly O , O easy O to O manipulate O & O # O 38 O ; O very O convenient O to O scroll O in O menu B-aspect etc O . O",Nokia 6610.txt,"phone[+2], menu[+2]","['phone', 'menu']"
224,the O time O taken O in O shifting O from O one O menu O option O to O other O is O in O microseconds O only O . O,Nokia 6610.txt,,[]
225,it O has O fm O radio B-aspect option O and O i O can O listen O to O music O anytime O . O,Nokia 6610.txt,radio[+1],['radio']
226,"its O speakerphone B-aspect option O allows O us O to O do O long O talks O conveniently O , O lying O on O bed O & O # O 38 O ; O phone O lying O by O your O pillowside O . O",Nokia 6610.txt,speakerphone[+2],['speakerphone']
227,it O comes O equipped O with O lot O of O wallpapers O and O polyphonic O sweet O tunes O . O,Nokia 6610.txt,"wallpaper[+1],tune[+2]","['wallpaper', 'tune']"
228,only O if O we O could O get O one O camera B-aspect in O it O . O . O,Nokia 6610.txt,camera[-1],['camera']
229,it O did O have O scored O over O all O other O competitors O ... O . O,Nokia 6610.txt,,[]
230,i O am O enjoying O my O phone B-aspect a O lot O ... O . O,Nokia 6610.txt,phone[+2],['phone']
231,"like O some O other O reviewers O , O i O recieved O this O phone O using O t-mobiles O upgrade O program O . O",Nokia 6610.txt,,[]
232,"i O had O been O comparing O the O 3650 O , O 3560 O and O the O 3595 O but O could O n't O settle O ... O then O along O came O the O 6610 O , O which O was O perfect O for O me O . O",Nokia 6610.txt,,[]
233,small O size B-aspect . O,Nokia 6610.txt,size[+1],['size']
234,i O love O the O fact O i O can O carry O it O in O my O shirt O or O pants O pocket O and O forget O about O it O . O,Nokia 6610.txt,size[+2][u],['size']
235,just O make O sure O the O keys O are O locked O . O,Nokia 6610.txt,,[]
236,color B-aspect screen I-aspect is O good O . O,Nokia 6610.txt,color screen[+2],['color screen']
237,it O has O lots O of O features O such O as O the O calendar B-aspect which O works O like O my O outlook O calendar B-aspect . O,Nokia 6610.txt,calendar[+1],['calendar']
238,the O keys O are O laid O out O normal O so O there O is O no O guessing O . O,Nokia 6610.txt,key[+1],['key']
239,"navigating O through O the O menus O is O super O easy O , O especially O if O you O have O owned O a O previous O model O nokia O phone O . O",Nokia 6610.txt,menu[+3],['menu']
240,"battery B-aspect life I-aspect is O very O good O , O i O use O it O every O day O and O i O have O to O charge O it O every O 5 O or O 6 O days O or O so O . O",Nokia 6610.txt,battery life[+3],['battery life']
241,not O many O . O,Nokia 6610.txt,,[]
242,"the O volume B-aspect key I-aspect can O be O hard O to O press O , O but O i O think O this O may O be O by O design O rather O than O a O flaw O , O perhaps O to O keep O you O from O pressing O it O accidentally O when O you O are O in O a O call O . O",Nokia 6610.txt,volume key[-2],['volume key']
243,pc B-aspect cable I-aspect is O too O expensive O ... O $ O 50 O for O a O usb O cable O ? O,Nokia 6610.txt,pc cable[-2],['pc cable']
244,is O this O how O nokia O subsidizes O their O free O pc O software O ? O,Nokia 6610.txt,,[]
245,first O of O all O i O have O been O a O big O nokia O fan O and O have O been O upgrading O my O cell O phones O about O once O a O year O right O after O the O release O contract O is O over O . O,Nokia 6610.txt,,[]
246,my O last O phone O was O a O samsung O s105 O which O imo O is O superior O and O cheaper O to O this O phone O . O,Nokia 6610.txt,,[]
247,below O is O how O i O evaulate O this O phone O with O other O t-mobile O phones O which O i O have O borrowed O from O parents O / O friends O : O,Nokia 6610.txt,,[]
248,sound O quality O : O,Nokia 6610.txt,,[]
249,the O most O important O thing O for O me O is O sound O quality O . O,Nokia 6610.txt,,[]
250,nokias O have O always O had O good O sound B-aspect quality I-aspect and O this O is O no O exception O . O,Nokia 6610.txt,sound quality[+2],['sound quality']
251,"i O think O the O sound O quality O of O this O phone O is O slightly O better O than O my O samsung O phone O , O the O motorolla O t720 O series O , O and O the O sony O ericsson O t610 O series O . O",Nokia 6610.txt,,[]
252,the O loud O speaker O function O on O the O 6610 O is O great O because O you O do O n't O need O to O put O your O phone O right O next O to O your O ear O to O talk O . O,Nokia 6610.txt,loud phone[+2],['loud phone']
253,overall O design O : O,Nokia 6610.txt,,[]
254,i O like O my O phones O to O be O small O so O i O can O fit O it O in O my O pockets O . O,Nokia 6610.txt,size[+2][u],['size']
255,of O all O these O phones O the O motorolla O and O the O sony O ericsson O phones O are O the O smallest O . O,Nokia 6610.txt,,[]
256,the O 6610 O is O the O actually O the O longest O but O they O are O all O very O small O . O,Nokia 6610.txt,,[]
257,as O much O as O i O like O nokia O phones O the O flip O phones O imo O are O much O better O because O a O you O wont O scratch O your O screens O / O keys O b O you O dont O need O to O lock O your O phone O all O the O time O to O prevent O accidently O hitting O the O keys O . O,Nokia 6610.txt,,[]
258,ease O of O use O : O,Nokia 6610.txt,,[]
259,how O easy O is O it O for O me O to O get O to O a O certain O menu O ? O,Nokia 6610.txt,,[]
260,the O samsung O phones O has O a O customize O function O so O that O you O can O assign O certain O functions O to O directional O buttons O like O assign O alarm O clock O to O the O left O directional O key O . O,Nokia 6610.txt,,[]
261,that O is O a O very O nice O feature O . O,Nokia 6610.txt,,[]
262,"the O 6610 O is O still O easier O to O use O than O the O other O two O phones O t610 O , O t720i O . O",Nokia 6610.txt,,[]
263,"the O sony O ericsson O phone O t610 O has O the O most O whistles O and O bells O , O but O is O also O the O hardest O to O use O . O",Nokia 6610.txt,,[]
264,"the O nokia O , O samsung O and O the O sony O phones O can O all O last O for O 3 O days O provided O you O do O n't O talk O too O much O . O",Nokia 6610.txt,,[]
265,the O motorolla O phone O have O a O horrible O battery O which O lasts O about O a O day O although O i O heard O that O the O motorolla O t722i O has O a O much O longer O battery O life O . O,Nokia 6610.txt,,[]
266,features O : O,Nokia 6610.txt,,[]
267,the O t610 O has O the O most O functionality O hands O down O . O,Nokia 6610.txt,,[]
268,personally O i O found O the O integrated O digital O camera O of O the O t610 O to O be O very O nice O . O,Nokia 6610.txt,,[]
269,my O girlfriend O is O paranoid O when O i O am O not O around O her O and O i O just O take O a O pic O and O send O it O to O her O on O the O spot O so O she O can O regain O her O sanity O . O,Nokia 6610.txt,,[]
270,"the O t610 O can O also O compose O music O , O a O feature O which O most O wo O n't O use O . O",Nokia 6610.txt,,[]
271,the O 6610 O has O the O radio B-aspect function O which O is O utterly O useless O . O,Nokia 6610.txt,radio[-2],['radio']
272,"it O also O has O a O stock O tracking O app O built O in O also O useless O and O a O somewhat O useful O application B-aspect which O converts O all O types O of O metrics O currency O , O length O , O area O , O etc O . O",Nokia 6610.txt,application[-2],['application']
273,"the O s105 O samsung O has O a O beautiful O big O display O 65,000 O colors O , O and O i O can O 't O say O much O about O the O motorolla O . O",Nokia 6610.txt,,[]
274,"all O these O phones O have O color O screens O , O polymorphic O tones O , O and O are O internet O ready O . O",Nokia 6610.txt,,[]
275,"in O music O tones O department O the O 6610 O has O 20 O chords O thats O number O of O different O instruments O which O it O can O play O i O think O , O the O samsung O i O think O have O 15 O , O i O donno O about O the O other O phones O but O i O feel O the O t610 O has O the O best O sounding O ring O tones O . O",Nokia 6610.txt,,[]
276,regarding O pc O software B-aspect support O nokia O suite O does O not O work O with O some O versions O of O xp O as O i O tried O to O connect O my O phone O via O infrared O port O on O my O laptop O . O,Nokia 6610.txt,software[-1],['software']
277,i O called O nokia O tech O support O and O they O blamed O microsoft O . O,Nokia 6610.txt,,[]
278,oh O well O .. O,Nokia 6610.txt,,[]
279,overall O this O is O a O slightly O better O than O average O phone B-aspect . O,Nokia 6610.txt,phone[+1],['phone']
280,both O the O samsung O and O the O sony O phones O offer O a O lot O more O features O than O this O 6610 O . O,Nokia 6610.txt,,[]
281,personally O i O like O the O samsung O phones O better O because O i O found O myself O liking O the O flip O phones O so O much O more O . O,Nokia 6610.txt,,[]
282,i O think O there O is O a O good O chance O i O will O try O to O get O a O samsung O flip O camera O phone O next O year O . O,Nokia 6610.txt,,[]
283,if O t-mobile O does O not O offer O such O a O phone O most O likely O i O will O get O the O t610 O . O,Nokia 6610.txt,,[]
284,"they O are O all O free O if O you O get O a O new O account O anyway O , O but O stick O to O t-mobile O if O you O are O going O to O use O your O phone O overseas O because O t-mobile O actually O allows O you O to O unlock O your O simm O cards O so O that O you O can O buy O simm O cards O cheap O from O other O nations O and O plug O into O your O phone O when O you O are O doing O some O international O travelling O . O",Nokia 6610.txt,,[]
285,this O is O the O best O phone B-aspect i O have O seen O . O,Nokia 6610.txt,phone[+3],['phone']
286,i O bought O 2 O of O these O phones O 2 O months O ago O for O myself O and O my O girlfriend O . O,Nokia 6610.txt,,[]
287,we O got O a O familyplan O from O t-mobile O which O saves O us O tons O . O,Nokia 6610.txt,,[]
288,the O phones O are O awesome O . O,Nokia 6610.txt,phone[+3],['phone']
289,"we O hardly O ever O have O to O charge O them O , O get O great O reception B-aspect live O in O chicago O , O and O the O customization O and O applications O are O awesome O . O",Nokia 6610.txt,"battery life[+2][u],reception[+2], application[+2]","['battery life', 'reception', 'application']"
290,here O 's O a O hint O : O go O to O nokia.com O and O get O their O pc O suite O and O a O connection O cable O if O you O dont O have O irda O or O bluetooth O . O,Nokia 6610.txt,,[]
291,"you O can O do O * O so O * O much O more O with O the O pc B-aspect suite I-aspect , O i.e O . O free O ringtones O from O midi O files O , O free O graphics O from O any O picture O on O your O computer O , O and O if O you O know O how O to O program O jme O you O can O even O make O your O own O apps O / O games O . O",Nokia 6610.txt,pc suite[+2],['pc suite']
292,"the O phone O 's O sound B-aspect quality I-aspect is O great O turn O up O the O volume O if O its O too O quiet O , O people O , O this O thing O will O get O loud O i O dont O have O any O complaints O about O this O phone O and O the O only O thing O that O i O miss O from O my O 8290 O is O voice O dialing O . O",Nokia 6610.txt,sound quality[+2],['sound quality']
293,i O bought O this O slick O phone B-aspect and O i O am O very O happy O with O it O . O,Nokia 6610.txt,phone[+3],['phone']
294,"nice O and O small O and O excellent O when O it O comes O to O downloading O games O , O graphics O and O ringtones O from O www.crazycellphone.com O",Nokia 6610.txt,"size[+1][u],game[+1],ringtone[+1]","['size', 'game', 'ringtone']"
295,i O just O purchased O this O phone B-aspect and O i O think O this O is O the O coolest O phone B-aspect i O ever O had O . O,Nokia 6610.txt,phone[+3],['phone']
296,the O features O are O really O cool O like O the O radio B-aspect . O,Nokia 6610.txt,radio[+3],['radio']
297,the O first O night O i O got O this O phone O i O put O it O next O to O me O when O i O went O to O bed O just O to O listen O to O my O favorite O music O station O and O the O handset O itself O doesnt O weight O anything O its O too O light O and O feel O so O comfy O with O it O . O,Nokia 6610.txt,radio[+3],['radio']
298,"technology O wise O , O i O think O this O is O awesome O plus O the O speaker B-aspect makes O it O even O great O ! O ! O ! O ! O i O love O this O phone O ! O ! O ! O",Nokia 6610.txt,speaker[+2],['speaker']
299,why O i O do O n't O can O this O product O without O a O plan O ? O,Nokia 6610.txt,,[]
300,i O 'm O live O in O brazil O and O i O need O very O to O buy O this O product O without O a O plan O to O use O in O here O in O other O operators O . O,Nokia 6610.txt,,[]
301,i O 'm O pay O in O auto-debit O in O my O account O . O,Nokia 6610.txt,,[]
302,"please O , O if O anyone O want O sell O to O me O this O cell O phone O in O my O conditions O , O i O 'm O wait O very O happy O . O",Nokia 6610.txt,,[]
303,"i O thought O this O was O the O ultimate O phone B-aspect when O it O comes O to O basic O features O , O but O i O was O dissapointed O when O i O saw O that O it O was O only O a O gsm B-aspect comaptible O phone B-aspect . O",Nokia 6610.txt,"phone[+2],gsm[-1]","['phone', 'gsm']"
304,"as O i O travel O quite O a O lot O , O i O 'd O want O something O with O gsm O as O well O as O cdma O tri-band O . O",Nokia 6610.txt,,[]
305,"for O a O specific O location O , O i O still O think O its O a O great O phone B-aspect . O",Nokia 6610.txt,phone[+2],['phone']
306,i O think O that O it O is O a O were O good O mobile O phone O and O i O may O buy O it O . O,Nokia 6610.txt,,[]
307,"this O really O is O a O great O little O phone B-aspect ; O its O got O nice O features O , O a O beatiful O screen B-aspect , O great O ergonomics B-aspect , O and O its O tiny O ! O",Nokia 6610.txt,"phone[+2],screen[+2],ergonomics[+2],size[+1][u]","['phone', 'screen', 'ergonomics', 'size']"
308,"i O waited O a O few O years O between O phones O , O mostly O because O like O most O i O think O i O didnt O really O need O one O . O",Nokia 6610.txt,,[]
309,"this O phone O won O me O over O , O and O a O big O seller O was O the O size B-aspect ; O it O fits O nicely O into O any O pocket O without O falling O out O . O",Nokia 6610.txt,size[+2],['size']
310,"the O downside O though O , O may O be O a O big O one O for O you O . O",Nokia 6610.txt,,[]
311,its O quiet O . O,Nokia 6610.txt,volume[-2][u],['volume']
312,really O quiet O . O,Nokia 6610.txt,,[]
313,grandma O in O church O quiet O . O,Nokia 6610.txt,,[]
314,"i O 've O gotten O used O to O it O holding O it O in O just O the O right O realation O to O the O ear O , O ducking O into O quieter O places O in O bars O but O when O others O borrow O it O they O 're O shocked O i O can O use O it O . O",Nokia 6610.txt,,[]
315,"so O , O i O recomend O it O , O but O not O for O those O that O have O any O hearing O troubles O , O or O for O those O that O like O to O talk O a O lot O in O crowded O public O places O which O is O annoying O , O by O the O way O . O",Nokia 6610.txt,,[]
316,i O bought O this O phone O when O it O first O came O out O in O the O summer O . O,Nokia 6610.txt,,[]
317,"prior O to O my O switch O to O t-mobile O , O sprint O was O my O service O provider O . O",Nokia 6610.txt,,[]
318,"to O say O the O least O , O i O was O horribly O dissatisified O with O my O service O with O sprint O , O which O was O why O t-mobile O was O so O fantastically O refreshing O . O",Nokia 6610.txt,,[]
319,"my O past O two O phones O were O all O flip O phones O , O and O i O was O beginning O to O tire O of O them O . O",Nokia 6610.txt,,[]
320,"nokia B-aspect was O my O first O nonflip O phone O , O and O i O 'm O glad O i O decided O to O go O with O them O . O",Nokia 6610.txt,nokia[+2],['nokia']
321,"first O of O all O , O my O calls O were O loud O and O clear O , O unlike O with O sprint O . O",Nokia 6610.txt,volume[+2][u],['volume']
322,i O could O make O phone O calls O from O locations O i O previously O could O not O like O my O apartment O . O,Nokia 6610.txt,reception[+2][u],['reception']
323,"the O phone O is O small O , O light O , O and O very O attractive O . O",Nokia 6610.txt,"size[+1][u],weight[+1],design[+3]","['size', 'weight', 'design']"
324,the O battery B-aspect life I-aspect is O amazing O . O,Nokia 6610.txt,battery life[+3],['battery life']
325,"the O color B-aspect screen I-aspect is O a O plus O , O as O are O the O polyphonic O ringtones O . O",Nokia 6610.txt,"color screen[+1],ringtone[+1]","['color screen', 'ringtone']"
326,"i O 'm O not O one O who O uses O web O browsing O , O so O this O phone B-aspect easily O met O and O surpassed O my O needs O . O",Nokia 6610.txt,phone[+2],['phone']
327,i O highly O recommend O this O phone B-aspect to O anyone O . O,Nokia 6610.txt,phone[+3][p],['phone']
328,i O 've O yet O to O be O dissappointed O . O,Nokia 6610.txt,,[]
329,"nokia O 6610 O sound O quality O the O phone O is O great O with O very O cool O features O & O # O 38 O ; O options O , O but O comparing O to O my O older O motorola O phone O , O it O gets O a O failing O grade O in O speaker O quality O . O",Nokia 6610.txt,,[]
330,"i O do O here O a O constant O high-pitched O distorted O sound B-aspect , O not O to O mention O the O volume B-aspect does O not O seem O to O be O loud O enough O . O",Nokia 6610.txt,"sound[-2],volume[-2]","['sound', 'volume']"
331,"it O 's O going O back O today O , O & O # O 38 O ; O being O replaced O with O the O new O samsung O x105 O . O",Nokia 6610.txt,,[]
332,you O do O take O your O chances O with O this O phone O . O,Nokia 6610.txt,,[]
333,"i O considered O this O phone O nokia O 6610 O , O mainly O because O of O my O sister O and O the O features O . O",Nokia 6610.txt,,[]
334,"it O is O a O great O phone B-aspect , O if O you O are O traveling O all O over O the O world O , O packed O with O wonderful O features O . O",Nokia 6610.txt,"phone[+2], feature[+2]","['phone', 'feature']"
335,"truly O , O i O am O quite O impressed O . O . O ! O ! O",Nokia 6610.txt,,[]
336,"this O is O a O very O light O phone O - O a O little O less O than O 3 O oz O , O with O long O battery B-aspect life I-aspect not O as O long O as O the O new O polymer O technology O . O",Nokia 6610.txt,"weight[+2][u],battery life[+2]","['weight', 'battery life']"
337,"on O an O average O , O you O would O charge O it O once O a O week O . O",Nokia 6610.txt,,[]
338,"the O hands-free O speakerphone B-aspect is O quite O powerful O like O the O motorola O phone O , O i O used O to O own O . O",Nokia 6610.txt,speakerphone[+2],['speakerphone']
339,i O simply O love O this O feature O . O,Nokia 6610.txt,speakerphone[+2][p],['speakerphone']
340,in O addition O it O comes O with O a O sleek O and O powerful O headset B-aspect . O,Nokia 6610.txt,headset[+3],['headset']
341,the O built O in O fm O radio B-aspect is O excellent O for O people O traveling O by O public O transport O . O,Nokia 6610.txt,radio[+2],['radio']
342,"if O you O buy O the O stereo O headset O , O you O will O enjoy O it O much O more O . O",Nokia 6610.txt,,[]
343,the O pc B-aspect sync I-aspect feature O is O superb O that O comes O with O nokia O pc O suite O software O with O data O cable O or O infrared O port O or O bluetooth O . O,Nokia 6610.txt,pc sync[+2],['pc sync']
344,"no O more O hazzles O of O keying O in O all O data O , O using O the O small O phone O keypad O . O",Nokia 6610.txt,,[]
345,"just O maintain O them O phonebook O , O calendar O and O to-do O list O in O ms O outlook O or O lotus O notes O and O transfer O data O back O and O forth O . O",Nokia 6610.txt,,[]
346,"additionally O , O it O has O more O fun O stuff O like O more O tones O , O wallpapers O , O screensaver O , O stop O clock O , O alarm O , O java O applications O chess O , O currency O converter O etc O . O",Nokia 6610.txt,"tone[+1],wallpaper[+1],application[+1]","['tone', 'wallpaper', 'application']"
347,"the O mobile O text O messaging O , O chat O , O picture B-aspect sharing I-aspect etc O . O other O nicities O , O that O you O would O enjoy O . O",Nokia 6610.txt,"message[+1],picture sharing[+1]","['message', 'picture sharing']"
348,"the O mms B-aspect technology O is O very O well O integrated O with O this O phone O , O which O you O will O enjoy O . O",Nokia 6610.txt,mms[+2],['mms']
349,the O built-in O camera O they O offer O these O days O is O more O of O kids O stuff O . O,Nokia 6610.txt,,[]
350,"if O you O have O a O good O digital O camera O , O there O is O no O reason O to O consider O the O camera O capabilities O of O a O mobile O phone O . O",Nokia 6610.txt,,[]
351,"however O , O if O you O are O keen O , O you O can O attach O a O camera O to O this O phone O . O",Nokia 6610.txt,,[]
352,"i O have O not O yet O discovered O the O internet O features O yet O , O which O i O will O be O doing O soon O . O",Nokia 6610.txt,,[]
353,"i O felt O that O i O should O write O this O comment O asap O , O as O i O am O quite O excited O in O using O its O features O . O",Nokia 6610.txt,,[]
354,"i O can O recommend O this O phone B-aspect to O anyone O , O anytime O . O",Nokia 6610.txt,phone[+2],['phone']
355,"after O using O the O bulky O 3650 O for O three O weeks O , O i O searched O for O a O smaller O alternative O . O",Nokia 6610.txt,,[]
356,i O was O immediately O interested O in O the O 6610 O . O,Nokia 6610.txt,,[]
357,i O have O used O this O phone O for O two O months O now O . O,Nokia 6610.txt,,[]
358,"not O only O is O it O the O perfect O size B-aspect not O too O small O , O not O too O large O , O it O also O has O all O the O features O a O high-tech O phone O user O would O want O . O",Nokia 6610.txt,"size[+2],feature[+2]","['size', 'feature']"
359,"if O you O can O live O without O an O integrated O camera O , O you O wo O n't O miss O much O more O . O",Nokia 6610.txt,,[]
360,"in O true O nokia O style O , O the O phone O is O simple O to O use B-aspect and O despite O its O delicate O appearance O , O this O little O guy O is O as O durable O as O other O nokias O i O have O owned O . O",Nokia 6610.txt,use[+1],['use']
361,the O phone B-aspect book I-aspect is O very O user-friendly O and O the O speakerphone B-aspect is O excellent O . O,Nokia 6610.txt,"phone book[+2],speakerphone[+2]","['phone book', 'speakerphone']"
362,"even O better O , O with O the O optional O headset O you O can O listen O to O music O over O the O integrated O radio B-aspect . O",Nokia 6610.txt,radio[+2],['radio']
363,if O there O are O any O drawbacks O to O this O phone O here O they O are O . O,Nokia 6610.txt,,[]
364,"although O i O find O it O more O convenient O to O use O 1-touch O dialing O , O this O phone O does O not O have O voice B-aspect dialing I-aspect . O",Nokia 6610.txt,voice dialing[-2],['voice dialing']
365,"the O keypad O is O a O decent O size O , O but O the O power O on/off O key B-aspect is O small O and O difficult O to O press O . O",Nokia 6610.txt,key[-2],['key']
366,"however O , O the O battery B-aspect life I-aspect is O good O enough O you O should O n't O be O overly O concerned O with O turning O this O phone O off O . O",Nokia 6610.txt,battery life[+1],['battery life']
367,in O my O opinion O the O worst O issue O on O this O phone O is O the O side-mounted O volume B-aspect control I-aspect . O,Nokia 6610.txt,volume control[-3],['volume control']
368,it O requires O significant O force O to O operate O which O can O be O scary O on O such O a O small O phone O . O,Nokia 6610.txt,,[]
369,"one O other O issue O is O that O the O headphone B-aspect jack I-aspect is O unique O to O nokia O , O so O standard O headphones O will O not O work O . O",Nokia 6610.txt,headphone jack[-1],['headphone jack']
370,overall O this O is O the O best O phone B-aspect i O have O ever O owned O . O,Nokia 6610.txt,phone[+2],['phone']
371,any O disadvantages O are O easily O outweighed O by O its O advantages O . O,Nokia 6610.txt,,[]
372,nokia O does O not O disappoint O in O this O model O . O,Nokia 6610.txt,phone[+2][u],['phone']
373,go O for O it O ! O,Nokia 6610.txt,,[]
374,"i O could O n't O be O happier O with O t-mobile O either O , O i O switched O from O cingular O . O",Nokia 6610.txt,,[]
375,one O complaint O ... O the O screen B-aspect is O too O easily O scratched O ! O,Nokia 6610.txt,screen[-2],['screen']
376,but O there O are O faceplates O to O replace O it O i O guess O ... O,Nokia 6610.txt,,[]
377,almost O there O . O,Nokia 6610.txt,,[]
378,i O got O this O phone O in O t-mobile O 's O current O customer O retention O program O for O very O little O money O and O no O contract O renewal O . O,Nokia 6610.txt,,[]
379,"i O was O getting O so O sick O of O my O old O motorola O l7089 O , O but O was O waiting O for O the O right O phone O to O come O along O . O",Nokia 6610.txt,,[]
380,this O is O almost O it O but O not O quite O but O the O price O was O right O . O,Nokia 6610.txt,,[]
381,that O said O this O phone O does O what O it O does O extremely O well O - O way O better O than O anything O motorola O can O produce O . O,Nokia 6610.txt,,[]
382,"it O has O great O battery B-aspect life I-aspect , O fm O radio B-aspect , O excellent O signal B-aspect , O hands O free O speakerphone B-aspect which O i O have O to O say O is O probably O my O favorite O function O and O downloadable O java O apps O . O",Nokia 6610.txt,"battery life[+2],radio[+2],signal[+2],speakerphone[+2],application[+1]","['battery life', 'radio', 'signal', 'speakerphone', 'application']"
383,"what O it O lacks O for O me O is O n't O available O on O one O phone O yet O , O namely O gsm850 O also O sometimes O known O as O gsm800 O , O bluetooth O and O edge O . O",Nokia 6610.txt,,[]
384,so O when O the O quad O bands O start O appearing O i O will O be O upgrading O again O . O,Nokia 6610.txt,,[]
385,but O for O now O this O will O do O . O,Nokia 6610.txt,,[]
386,"oh O and O before O anyone O comments O yes O i O know O motorola O have O announced O a O quad O band O edge O bluetooth O phone O , O but O its O not O shipping O at O time O of O writing O and O the O tri-band O gsm850 O phones O lack O the O gsm900 O band O which O is O important O if O you O like O me O globally O roam O . O",Nokia 6610.txt,,[]
387,great O phone B-aspect .. O . O,Nokia 6610.txt,phone[+3],['phone']
388,great O features O .. O . O,Nokia 6610.txt,feature[+3],['feature']
389,i O purchased O this O phone O after O having O been O an O at O & O # O 38 O ; O t O subscriber O with O a O nokia O 8260 O phone O for O over O three O years O . O,Nokia 6610.txt,,[]
390,"i O did O a O ton O of O research O and O settled O on O this O phone O because O of O the O small O size B-aspect , O speakerphone B-aspect option O , O great O priced O calling O plan B-aspect and O access O to O my O corporate O email O . O",Nokia 6610.txt,"size[+1],speakerphone[+1],plan[+1]","['size', 'speakerphone', 'plan']"
391,i O went O to O an O at O & O # O 38 O ; O t O store O before O i O bought O this O phone O to O see O if O it O was O possible O to O get O corporate O email O with O any O of O their O services O and O they O looked O at O me O like O i O had O three O heads O . O,Nokia 6610.txt,,[]
392,"they O told O me O i O would O have O to O connect O to O my O laptop O , O which O had O to O be O on O and O connected O to O my O corporate O network O through O the O phone O in O order O to O access O my O corporate O email O . O",Nokia 6610.txt,,[]
393,"with O the O t-mobile O unlimited O t-zones O for O $ O 10 O , O i O can O check O any O number O of O email O addresses O and O use O unlimited O internet O . O",Nokia 6610.txt,,[]
394,i O have O had O no O problems O with O the O phone B-aspect . O,Nokia 6610.txt,phone[+2],['phone']
395,friends O of O mine O are O always O asking O about O it O and O wanting O to O use O it O . O,Nokia 6610.txt,,[]
396,i O 've O even O had O one O friend O buy O one O immediately O after O a O test O drive O . O,Nokia 6610.txt,,[]
397,"great O phone B-aspect , O i O 'd O buy O another O . O",Nokia 6610.txt,phone[+2],['phone']
398,"excellent O phone B-aspect , O the O phone B-aspect looks O much O better O than O what O u O see O in O the O pictures O . O",Nokia 6610.txt,"phone[+3], look[+2]","['phone', 'look']"
399,bluetooth O functionality O would O have O made O the O phone O even O better O . O,Nokia 6610.txt,,[]
400,"one O more O thing O , O the O default O ringtones O that O come O with O the O phone O are O horrible O . O",Nokia 6610.txt,default ringtone[-3],['default ringtone']
