,text,dataset,aspect_str,aspects
272,all O other O buttons O are O pretty O sensitive O to O touch O and O work O well O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,button[+1],['button']
273,i O 'll O have O to O see O if O this O becomes O a O problem O down O the O road O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
274,"but O i O 've O already O emailed O creative O tech O support B-aspect about O it O , O and O gotten O timely O responses O - O they O will O fix O it O for O me O if O necessary O .. O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,support[+2],['support']
275,we O 'll O see O if O i O need O them O to O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
276,"sure O , O it O 's O a O little O bigger O than O the O ipod O , O but O not O by O much O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,size[-1],['size']
277,this O is O not O the O unit O you O should O use O if O you O go O jogging O anyway O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
278,"it O still O fits O in O the O palm O of O your O hand O , O and O it O 's O not O heavy O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,"size[+1][u],weight[+1]","['size', 'weight']"
279,"i O use O mine O at O the O office O , O in O the O car O with O a O cassette O adapter O , O and O will O be O taking O it O on O a O flight O back O east O for O the O holiday O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
280,get O better O headphones O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
281,"rip O your O tunes O at O 192kb O if O you O like O , O alhthough O 128kb O sounds O just O dandy O , O and O you O 'll O get O more O tunes O stored O on O it O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
282,"bottom O line O ... O great O product B-aspect , O unbeatable O price B-aspect . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,"product[+2][u],price[+3]","['product', 'price']"
283,i O got O mine O for O $ O 160 O less O than O the O ipod O 30gb O got O an O extra O $ O 30 O off O for O applying O for O an O amazon O visa O ... O thanks O amazon O ! O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
284,"basic O shipping O was O a O bit O slow O , O but O that O 's O okay O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
285,"i O got O it O now O , O and O i O 'm O diggin O ' O it O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
286,"awful O , O awful O , O awful O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
287,"unlike O my O 3 O other O mp3 O players O , O this O thing O will O only O work O properly O if O you O have O id3 O tags O on O all O of O your O tracks O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,id3 tag[-3],['id3 tag']
288,"if O you O do O n't O have O tags O , O it O 'll O lump O all O of O your O tracks O into O the O same O directory O and O they O can O not O be O searched O via O artist O or O album O as O the O zen O does O not O recognize O folders O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,id3 tag[-3],['id3 tag']
289,"it O 's O a O shame O , O but O mine O is O going O back O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
290,bummer O as O it O has O great O sound O quality O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
291,i O just O received O my O 40gb O zen O xtra O yesterday O and O i O 'm O extremely O pleased O with O it O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,player[+3][u],['player']
292,my O brother O bought O an O ipod O this O past O summer O and O my O dad O bought O the O original O zen O around O the O same O time O .. O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
293,just O before O we O all O spent O a O couple O weeks O in O an O rv O together O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
294,the O ipod O is O a O neat O piece O of O machinery O but O after O screwing O around O with O both O of O them O i O think O the O zen O products O are O the O way O to O go O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
295,so O i O requested O and O received O a O zen O xtra O as O a O christmas O gift O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
296,the O setup B-aspect and O transfer B-aspect process O was O cake O for O me O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,"setup[2], transfer[+2]","['setup', 'transfer']"
297,i O just O used O the O explorer O program O to O move O my O songs O to O my O player O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
298,i O did O have O to O put O a O little O work O into O renaming O some O duplicate O file O names O to O get O all O my O music O on O my O zen O xtra O but O it O was O n't O a O big O problem O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,transfer[-1][u],['transfer']
299,"the O explorer B-aspect program O did O shut O down O a O couple O times O while O i O was O renaming O titles O and O changing O genres O but O i O did O n't O have O to O reboot O the O computer O or O anything O , O just O open O up O explorer B-aspect again O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,explorer[-1],['explorer']
300,it O 's O been O so O long O since O i O 've O had O a O program O not O shut O down O on O me O in O windows O that O i O hardly O even O noticed O that O it O happened O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
301,that O 's O probably O a O bad O thing O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
302,the O unit O itself O did O lock O up O a O few O times O and O i O had O to O hit O the O reset O button O but O that O was O a O fairly O painless O process O as O well O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,player[-1],['player']
303,"it O was O always O after O it O finished O a O process O or O something O , O so O it O did O n't O cause O any O file O errors O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
304,now O that O i O have O all O my O music O on O it O there O has O n't O been O any O more O problems O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,player[+1],['player']
305,the O screen B-aspect is O large O and O bright O and O has O all O the O info O i O need O where O i O need O it O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,screen[+2],['screen']
306,i O have O n't O tried O setting O up O any O playlists O yet O so O i O can O 't O comment O on O any O problems O there O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
307,the O eax B-aspect mode I-aspect that O keeps O the O volume O at O the O same O level O for O any O song O will O come O in O handy O when O i O take O my O holiday O plane O rides O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,eax mode[+2],['eax mode']
308,the O little O jog B-aspect dial I-aspect seems O weak O and O quirky O and O i O hope O i O do O n't O figure O out O a O way O to O break O it O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,jog dial[-2],['jog dial']
309,the O dial O on O the O original O zen O was O perfect O and O i O wish O it O was O on O this O model O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
310,all O in O all O though O i O 'm O very O happy O with O my O new O mp3 B-aspect player I-aspect . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,mp3 player[+3],['mp3 player']
311,"i O 'll O admit O that O i O 'd O own O an O ipod O if O i O had O money O to O burn O , O but O for O the O money O this O is O a O much O better O buy O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
312,highly O recommended O ! O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
313,i O purchased O the O nomad B-aspect jukebox O zen O xtra O 40gb O and O it O is O fantastic O ! O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,nomad[+3],['nomad']
314,i O have O windows O xp O pro O and O when O installing O the O enclosed O software O i O did O receive O a O message O that O there O was O a O problem O installing O the O driver O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,installation[-1],['installation']
315,this O was O quickly O and O easily O fixed O by O going O to O the O creative O web O site O and O downloaded O then O installed O the O updated O driver O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
316,i O found O using O the O supplied O mediasource O software B-aspect very O easy O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,software[+3],['software']
317,if O you O have O always O on O internet O or O are O logged O into O the O internet O you O can O use O the O feature O that O will O download O the O album O & O song O id O information O this O is O a O free O service O with O the O click O of O a O button O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
318,ripping O your O songs O and O creating O playlists O could O n't O be O any O easier O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,playlist[+2],['playlist']
319,i O found O using O mediasource B-aspect to O load O your O songs O to O the O nomad O jukebox O to O be O much O easier O and O faster O than O using O windows O explorer O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,mediasource[+2],['mediasource']
320,just O highlight O the O songs O you O want O to O transfer O from O your O playlist O or O music O library O then O click O one O button O and O it O 's O done O ! O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
321,being O a O creative O product O the O playback B-aspect quality I-aspect is O unbeatable O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,playback quality[+3],['playback quality']
322,i O use O my O own O mid-priced O headphones O rather O than O the O enclosed O earbuds O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
323,when O i O played O back O a O symphony O orchestra O you O would O swear O that O you O were O seated O dead O center O in O front O of O the O orchestra O - O it O 's O that O good O ! O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,sound[+3][u],['sound']
324,the O sound B-aspect quality I-aspect with O jazz O and O pop O music O is O equally O superior O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,sound quality[+3],['sound quality']
325,actually O using O the O nomad B-aspect jukebox O is O easy O and O uncomplicated O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,nomad[+2],['nomad']
326,finding B-aspect a O particular O song O s O or O album O on O the O nomad O jukebox O is O fast O and O easy O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,finding[+2],['finding']
327,i O like O to O play O my O music O by O album O and O the O nomad O jukebox O plays O the O songs O in O the O same O order O as O the O actual O cd O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
328,the O high O resolution O screen B-aspect is O easy O to O read O and O has O a O backlight O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,screen[+2],['screen']
329,"i O can O highly O recommend O this O product O because B-aspect of O its O ease O of O use B-aspect hardware O and O software O , O playback B-aspect quality I-aspect and O value O for O the O price B-aspect . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,"use[+3], playback quality[+3],price[+2]","['use', 'playback quality', 'price']"
330,just O bought O one O & O i O 've O enjoyed O it O to O date O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,player[+2][p],['player']
331,"nice O palm O sized O unit O , O somewhat O bigger O then O the O ipod O but O not O an O issue O if O you O 're O not O going O to O try O & O jog O with O it O or O something O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,size[+1],['size']
332,"all O reviews O i O 've O seen O seem O to O indicate O that O the O creative O mp3 O jukeboxes O have O the O best O sound B-aspect quality I-aspect of O these O 2nd O generation O jukeboxed O ipod O , O archos O , O dell O , O samsung O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,sound quality[+2],['sound quality']
333,the O eax B-aspect settings O are O somewhat O superfluous O but O not O really O a O negative O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,eax[+1],['eax']
334,"i O 've O tried O the O belkin O fm O transmitter O unit O with O it O & O it O worked O well O when O i O set O it O on O top O of O a O portable O radio O , O but O was O awful O trying O to O use O in O the O car O which O is O somewhat O of O a O disappointment O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,player[-1],['player']
335,- O the O controls O are O much O inferior O to O the O simple O ipod O ones O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,control[-2],['control']
336,the O black O fly B-aspect wheel I-aspect feels O pretty O cheap O & O is O uncomfortable O to O use O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,fly wheel[-3],['fly wheel']
337,the O locations O of O various O buttons O on O one O side O or O the O other O is O somewhat O illogical O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,button[-2],['button']
338,- O included O creative O software B-aspect is O pretty O poor O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,software[-2],['software']
339,red O chair O 's O notmad O explorer O is O great O & O recommended O by O about O every O reviewer O to O repleace O the O creative O jukebox O software O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
340,"note O : O this O will O add O about O $ O 30 O to O the O price O to O purchase O , O but O worth O it O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
341,- O great O value O 40gb O vs O 10 O gb O ipod O for O the O price B-aspect,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,price[+2],['price']
342,- O best O in O class O sound B-aspect,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,sound[+3],['sound']
343,- O large O easy O readable O screen B-aspect,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,screen[+2],['screen']
344,"after O receiving O the O box O from O amazon O , O i O proceeded O with O charging O the O unit O for O the O specified O 4 O hours O , O after O which O i O installed O the O software O and O connected O the O unit O to O my O pc O via O usb O 2.0 O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
345,"the O pc O quickly O picked O up O on O it O and O attempted O to O install O the O software O , O which O failed O , O as O creative O chose O not O to O follow O microsoft O standards O , O whatever O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
346,"i O then O installed O the O software O manually O instead O , O after O having O to O click O past O about O 5 O windows O of O `` O please O register O with O us O so O we O can O spam O your O inbox O `` O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
347,"at O this O time O , O i O decided O to O turn O the O player O on O , O and O much O to O my O surprise O it O comes O with O quite O the O little O library O of O classical O music O , O one O of O which O is O a O childhood O favorite O , O bach O 's O air O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
348,"i O tried O to O play B-aspect the O song O three O times O , O with O no O success O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,play[-3],['play']
349,"it O would O either O not O play B-aspect the O song O at O all O , O or O skip O wildly O , O no O matter O that O the O unit O was O resting O on O my O desk O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,play[-3],['play']
350,"well O , O maybe O that O particular O song O was O just O corrupt O , O so O i O tried O to O upload O some O of O my O own O , O after O four O attempts O , O at O each O one O the O unit O locked O up O and O required O a O reboot O , O i O managed O to O upload O an O album O , O which O albeit O was O surprisingly O fast O , O however O when O attempting O to O create O a O playlist O out O of O my O newly O uploaded O songs O , O the O nomad O again O froze O up O and O refused O to O work O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
351,"i O made O an O additional O five O attempts O at O creating O a O playlist O , O before O packing O the O unit O up O and O heading O over O to O amazon O 's O product O return O page O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
352,"needless O to O say O , O i O would O n't O recommend O anyone O purchasing O this O product O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
353,"had O there O been O strange O noises O , O or O obvious O defects O , O i O would O have O accepted O a O replacement O , O but O this O is O clearly O from O a O defective O and O inferior O operating O system O and O i O for O one O do O not O intend O on O waiting O for O patches O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,software[-3],['software']
354,charged O my O battery O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
355,plugged O it O in O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
356,installed O software O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
357,started O ripping O and O transferring O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
358,"if O you O arent O hooked O up O to O cddb O to O get O the O album O info O i O guess O you O have O to O manually O input O the O stuff O , O but O that O little O work O will O save O you O looking O for O songs O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
359,i O 've O got O 1200 O songs O on O it O now O and O about O 4000 O more O to O go O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
360,working O for O 10 O hours O with O it O on O `` O shuffle O `` O totally O rocks O ! O ! O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,player[+2][p],['player']
361,i O love O it O ! O ! O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,player[+3][p],['player']
362,i O bought O this O only O to O have O it O break O within O a O month O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
363,this O product O is O too O fragile O for O normal O use O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,player[-2][p],['player']
364,i O received O this O as O a O gift O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
365,i O had O no O problems O setting O up O the O software B-aspect and O getting O my O favorite O cd O 's O transferred O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,software[+1],['software']
366,"however O , O the O creative O software B-aspect is O not O real O intuitive O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,software[-1],['software']
367,"the O software B-aspect is O somewhat O nice O to O look O at O , O using O it O is O not O the O easiest O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,software[-2],['software']
368,"if O you O want O to O rename B-aspect a O cd O title O that O you O have O already O transferred O , O you O will O become O frustrated O quite O quickly O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,rename[-2],['rename']
369,"you O are O better O off O deleting O it O , O re-ripping O it O with O the O new O title O and O then O transferring O it O to O the O player O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
370,transfers O are O surprisingly O quick O through O usb O 2.0 O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,transfer[+3],['transfer']
371,"it O is O great O sounding O , O even O with O the O supplied O earbuds O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,sound[+2],['sound']
372,"i O must O have O differing O preferences O than O others O here O , O as O i O prefer O the O supplied O earbuds O to O the O sony O 's O that O i O thought O sounded O good O on O other O players O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,earbud[+2],['earbud']
373,i O love O the O storage B-aspect in O this O thing O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,storage[+3],['storage']
374,i O have O 100 O of O my O cd O 's O transferred O and O have O n't O made O a O dent O in O the O 30 O gb O drive O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
375,"i O doubt O i O will O use O half O of O the O storage O capacity O , O but O you O never O know O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
376,this O is O definitely O opening O up O possibilities O to O obtaining O mp3 O 's O in O which O i O would O have O never O purchased O the O cd O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
377,now O my O dissapointments O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
378,the O description O of O the O warranty O is O buried O on O the O supplied O set O up O cd O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
379,the O warranty O is O 90 O days O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
380,this O is O ridiculous O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,warranty[-3][p],['warranty']
381,to O me O this O alludes O to O the O manufacturer O 's O confidence O that O the O product O will O last O for O a O year O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
382,"buy O the O re-seller O 's O extended O warranty O and O save O yourself O a O headache O for O the O problems O you O will O have O later O , O after O all O it O is O a O hard O drive O and O it O will O die O or O have O issues O over O time O probably O sooner O than O later O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
383,"the O scroll B-aspect wheel I-aspect , O to O be O blunt O , O sucks O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,scroll wheel[-3],['scroll wheel']
384,seems O it O is O always O difficult O to O press O to O make O a O selection O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,scroll wheel[-3][p],['scroll wheel']
385,the O interface B-aspect used O could O be O better O designed O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,interface[-2],['interface']
386,it O is O a O little O cumbersome O to O scroll O through O so O many O levels O to O get O to O the O selection O you O want O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,interface[-2][p],['interface']
387,"i O am O a O software O engineer O and O if O i O wrote O an O interface O to O my O software O that O worked O like O this O , O there O would O be O hell O to O pay O , O not O to O mention O the O ridicule O from O my O peers O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
388,"and O the O case B-aspect , O how O did O this O ever O make O it O out O of O quality O control O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,case[-3],['case']
389,"it O is O some O protection O for O the O unit O , O but O for O useability O , O forget O it O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,case[-3][p],['case']
390,"the O screen O is O covered O , O so O to O make O any O new O selections O you O have O to O open O it O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
391,"the O cut-outs O for O the O controls O is O not O thought O out O as O there O is O too O much O material O in O the O way O to O adequately O access O the O controls O , O especially O the O scroll O wheel O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,control[-2],['control']
392,"there O are O no O other O aftermarket O cases O available O for O this O model O yet O , O so O you O have O to O live O with O it O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
393,"despite O the O things O that O i O have O listed O so O far O , O i O could O live O with O this O item O since O it O saves O me O from O lugging O a O cd O case O to O work O , O to O the O gym O , O in O the O car O , O etc O . O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,player[+2][p],['player']
394,however O the O main O reason O i O am O not O satisfied O with O this O product O is O the O fact O that O it O will O lock B-aspect up I-aspect at O odd O times O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,lock up[-2],['lock up']
395,i O have O had O it O lock O up O after O a O transfer O of O music O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
396,"the O files O are O there O , O but O i O could O not O access O the O player O without O removing O the O battery O , O waiting O a O short O period O and O re-inserting O the O battery O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
397,also O have O had O it O lock O up O when O i O shut O it O down O to O attend O to O a O phone O call O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
398,left O it O set O on O my O desk O came O back O five O minutes O later O and O it O just O wanted O to O keep O playing O the O same O song O over O and O over O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
399,"could O not O stop O it O , O could O not O get O out O of O the O `` O now O playing O `` O screen O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
400,again O had O to O remove O the O battery O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
401,"there O have O been O other O occurrences O of O locking O , O but O i O will O not O bore O you O with O the O details O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
402,"quite O simply O , O the O firmware B-aspect and O / O or O the O os O that O control O this O thing O is O not O ready O for O prime O time O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,firmware[-2],['firmware']
403,"there O have O also O been O times O that O the O unit O has O been O turned O off O for O some O period O of O time O , O upon O powering O it O up O it O starts O on O the O `` O now O playing O `` O screen O with O a O song O or O cd O that O i O had O been O playing O days O before O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
404,"i O have O n't O quite O figured O this O one O out O yet O , O but O it O is O probably O operator O error O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
405,"now O i O have O not O owned O other O mp3 O players O as O i O was O waiting O until O they O matured O , O but O since O i O received O it O as O a O gift O i O now O have O this O one O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
406,i O would O suspect O that O there O are O similar O problems O with O all O of O the O other O brands O as O this O is O somewhat O new O technology O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
407,and O we O all O know O about O the O rush O to O market O on O new O products O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
408,"i O have O had O this O player O for O 2 O weeks O , O i O will O be O returning O it O for O an O exchange O in O the O hopes O that O the O locking O problem O and O scroll O wheel O are O problems O with O this O particular O unit O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
409,while O i O am O at O the O store O i O will O definitely O get O the O extended O warranty O as O i O have O another O day O or O so O from O the O purchase O date O to O obtain O one O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
410,"i O know O this O unit O will O have O problems O in O the O future O and O the O $ O 40 O for O the O 2 O year O `` O no O questions O asked O `` O replacement O warranty B-aspect will O be O worth O it O , O since O creative O will O only O warrant O it O for O 90 O days O - O which O in O itself O is O totally O ridiculous O ! O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,warranty[-3],['warranty']
411,"this O is O my O second O creative O labs O mp3 O player B-aspect , O and O it O is O definitely O a O fine O product O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,player[+3],['player']
412,first O let O me O give O you O the O bad O things O : O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
413,"1 O . O the O size B-aspect is O a O little O bit O bigger O than O the O ipod O , O and O it O weighs O a O little O bit O more O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,"size[-1],weight[-1]","['size', 'weight']"
414,"2 O . O the O scroll B-aspect button O is O n't O the O best O , O as O it O sometimes O can O be O hard O to O select O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,scroll[-2],['scroll']
415,"3 O . O that O 's O pretty O much O all O the O negatives O the O positive O things O truly O outnumber O the O negatives O , O and O the O negatives O are O n't O that O bad O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
416,first O of O all O the O player O 's O sound B-aspect quality I-aspect is O superior O to O the O ipod O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,sound quality[+3],['sound quality']
417,the O player O 's O software B-aspect is O very O easy O to O use O and O very O good O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,software[+3],['software']
418,"compared O to O musicmatch O , O the O software B-aspect has O a O better O filing O system O and O easier O to O use O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,software[+2],['software']
419,"to O keep O it O short O , O this O is O cheaper O , O and O in O my O opinion O a O better O choice O than O an O ipod O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,player[+2][p],['player']
420,"if O you O purchase O this O product O , O definitely O rip O your O songs O through O windows O media O player O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
421,"otherwise O , O you O 'll O have O to O mess O around O a O lot O with O filenames O inside O the O decent O nomad O explorer O , O which O is O not O fun O at O all O . O",Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
422,this O thing O seriously O is O a O good O player B-aspect though O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,player[+3],['player']
423,overall O i O like O the O unit B-aspect . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,unit[+2],['unit']
424,i O gave O it O only O 3 O stars O due O to O the O fact O that O the O 1st O one O broke O when O i O dropped O it O from O a O fairly O short O distance O less O than O 2 O ft O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,player[-2][p],['player']
425,if O it O were O not O for O that O i O would O have O given O it O 4 O . O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,,[]
426,1 O price B-aspect / O gb O of O storage O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,price[+2],['price']
427,2 O storage B-aspect capacity O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,storage[+2],['storage']
428,3 O user O replaceable O battery B-aspect,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,battery[+2],['battery']
429,1 O fragile O i O broke O the O 1st O one O within O 10 O days O,Creative Labs Nomad Jukebox Zen Xtra 40GB.txt,construction[-2][u],['construction']
