,text,dataset,aspect_str,aspects
172,i O had O hoped O this O was O bought O from O walmart O so O that O i O could O return O it O ! O,Apex AD2600 Progressive-scan DVD player.txt,,[]
173,"it O sends O discoutinous O signals O to O tv O , O so O the O tv O has O the O pictures O for O one O moment O and O has O only O the O white O noise O for O the O other O moment O . O",Apex AD2600 Progressive-scan DVD player.txt,picture[-2],['picture']
174,the O other O thing O i O do O n't O like O about O this O 2600 O is O that O it O makes O the O color B-aspect look O over O saturated O . O,Apex AD2600 Progressive-scan DVD player.txt,color[-2],['color']
175,"maybe O it O 's O good O for O tvs O with O not O so O good O color O settings O , O but O not O good O for O my O tv O that O already O has O very O vibrant O pictures O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
176,i O purchased O the O ad2600 O after O feeling O comfortable O with O the O reviews O i O read O here O on O amazon O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
177,"as O soon O as O i O lifted O the O unit O out O of O the O box O , O i O questioned O my O judgement O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
178,the O entire O unit B-aspect was O poorly O crafted O . O,Apex AD2600 Progressive-scan DVD player.txt,unit[-2][u],['unit']
179,there O were O sharp O screw O tips O on O the O underside O of O the O unit O coming O from O inside O that O were O obviously O used O to O anchor O the O internal O control O board O . O,Apex AD2600 Progressive-scan DVD player.txt,screw tip[-2],['screw tip']
180,"after O hooking O the O thing O up O , O i O found O that O it O would O only O played O less O than O 50 O % O of O the O dvds O i O put O in O it O . O",Apex AD2600 Progressive-scan DVD player.txt,"dvd[-2], play[-2]","['dvd', 'play']"
181,most O of O the O dvds O i O was O trying O were O fairly O new O and O were O in O great O condition O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
182,the O dvd O player B-aspect just O would't O recognize O them O . O,Apex AD2600 Progressive-scan DVD player.txt,player[-2],['player']
183,"it O would O spin O , O read O , O spin O some O more O and O then O show O on O the O display O that O there O was O no B-aspect disc I-aspect . O",Apex AD2600 Progressive-scan DVD player.txt,no disc[-2],['no disc']
184,i O ended O up O sending O the O unit O back O to O amazon O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
185,"this O dvd O player O plays O raw O mpeg2 O and O mpeg1 O videos O , O jpeg O , O wma O , O cdr O / O cdrw O / O dvdr O / O dvdrw O , O and O of O course O plays O dvd O movies O from O uk O . O i O love O the O aiff O , O progressive B-aspect scan I-aspect feature O . O",Apex AD2600 Progressive-scan DVD player.txt,"format[+2][u],progressive scan[+2]","['format', 'progressive scan']"
186,now O it O would O have O gotten O 5 O stars O had O this O baby O come O with O features O to O upgrade O the O firmware O and O was O able O to O play O divx O or O avi O videos O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
187,but O for O $ O 49.99 O go O get O one O ! O,Apex AD2600 Progressive-scan DVD player.txt,,[]
188,features O and O looks O this O dvd O player O is O overpriced O had O it O come O with O sony O or O one O of O the O other O top O brand O names O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
189,i O have O not O even O used O my O new O dvd O player B-aspect and O already O i O am O disapointed O ! O,Apex AD2600 Progressive-scan DVD player.txt,player[-3],['player']
190,i O have O been O trying O for O over O a O week O to O contact O apex O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
191,they O will O not O respond O to O my O emails O promised O turnaround O time O is O 24 O hours O and O the O phone O line O is O constantly O busy O . O,Apex AD2600 Progressive-scan DVD player.txt,customer service[-3],['customer service']
192,all O i O am O looking O for O is O a O rebate O form O ! O,Apex AD2600 Progressive-scan DVD player.txt,,[]
193,"i O accually O did O n't O buy O the O apex O ad-2600 O from O amazon O but O , O the O reviews O i O found O here O helped O me O purchase O it O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
194,i O have O owned O an O apex O ad-3201 O for O close O to O 3 O years O now O and O i O love O that O deck O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
195,"because O of O it O 's O hidden O features O no O macrovision O , O non-regional O i O keep O this O baby O around O to O watch O non-american O region O dvd O 's O . O",Apex AD2600 Progressive-scan DVD player.txt,feature[+2],['feature']
196,"however O , O the O ad-2600 O does O n't O have O this O feature O for O now O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
197,"the O cool O thing O about O the O ad-2600 O it O plays O alot O of O different B-aspect file I-aspect like O mp3 O , O wma O cds O , O jpeg O and O kodak O picture O cds O , O dvd O 's O , O dvd O - O / O + O r O 's O . O",Apex AD2600 Progressive-scan DVD player.txt,"play[+2], different file[+2]","['play', 'different file']"
198,"it O 's O not O a O listed O feature O but O , O the O one O thing O that O sold O the O unit O is O that O it O plays O mpeg B-aspect video O . O",Apex AD2600 Progressive-scan DVD player.txt,"play[+2], mpeg[+2]","['play', 'mpeg']"
199,i O find O this O to O be O a O great O feature O . O,Apex AD2600 Progressive-scan DVD player.txt,mpeg[+2][p],['mpeg']
200,i O 've O tried O playing O all O of O these O discs O and O they O all O play B-aspect great O . O,Apex AD2600 Progressive-scan DVD player.txt,play[+2][p],['play']
201,for O the O money O apex O machines O have O good O features O . O,Apex AD2600 Progressive-scan DVD player.txt,feature[+2],['feature']
202,you O can O 't O find O the O mpeg O playback O on O high O priced O units O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
203,"it O 's O low O profile O , O space O saving O design B-aspect looks O nice O . O",Apex AD2600 Progressive-scan DVD player.txt,design[+2],['design']
204,i O find O the O apex O ad-2600 O to O be O a O great O buy O . O,Apex AD2600 Progressive-scan DVD player.txt,player[+2][u],['player']
205,i O received O this O dvd O player O free O with O the O purchase O of O a O palm O tungsten O e O from O officemax O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
206,now O i O know O why O - O they O are O pieces O of O junk O . O,Apex AD2600 Progressive-scan DVD player.txt,player[-3][p],['player']
207,less O than O a O month O later O the O screen B-aspect freezes O and O eventually O shows O `` O no B-aspect disc I-aspect . O `` O,Apex AD2600 Progressive-scan DVD player.txt,"no disc[-2], screen[-3][u]","['no disc', 'screen']"
208,this O is O the O second O apex O dvd O player O i O 've O had O - O and O the O last O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
209,my O first O player O model O ad-500a O went O into O the O trash O about O 6 O months O after O i O bought O it O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
210,same O story O as O everybody O else O when O trying O to O get O service B-aspect from O apex O - O nothing O . O,Apex AD2600 Progressive-scan DVD player.txt,service[-3],['service']
211,pay O a O few O more O bucks O and O get O something O else O - O it O 'll O be O worth O it O in O the O long O run O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
212,"i O was O surprised O to O find O that O not O only O could O this O dvd O player O play O mpeg2 O format B-aspect which O allowed O me O to O stack O 2 O movies O on O a O dvd O , O but O it O also O was O able O to O play O vob O files O which O i O created O with O smart O ripper O . O",Apex AD2600 Progressive-scan DVD player.txt,format[+2],['format']
213,the O aff B-aspect feature O did O a O great O job O converting O the O letterbox O to O fill O 3/4 O of O the O screen O and O the O image O still O looked O normal O . O,Apex AD2600 Progressive-scan DVD player.txt,aff[+2],['aff']
214,loved O the O slim O design B-aspect . O,Apex AD2600 Progressive-scan DVD player.txt,design[+2],['design']
215,this O unit O was O working O fine O for O the O 1st O month O and O a O half O and O then O the O color B-aspect signal I-aspect disappeared O . O,Apex AD2600 Progressive-scan DVD player.txt,color signal[-2],['color signal']
216,apex O has O still O not O responded O to O my O email O describing O the O problem O after O almost O a O week O and O their O customer B-aspect service I-aspect line O is O always O busy O . O,Apex AD2600 Progressive-scan DVD player.txt,customer service[-2],['customer service']
217,"it O plays O all O my O back-ups O , O + O or O - O , O and O everything O else O i O have O put O in O it O without O a O hick O up O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
218,audio B-aspect is O excellent O . O,Apex AD2600 Progressive-scan DVD player.txt,audio[+2],['audio']
219,well O worth O the O money O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
220,"after O having O bought O and O been O disappointed O in O another O brand O of O dvd O player O , O i O purchased O the O apex O ad2600 O from O amazon O and O first O of O all O i O should O say O it O was O delivered O much O more O quickly O than O i O had O expected O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
221,"good O going O , O amazon O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
222,i O am O very O pleased O with O the O apex O ad2600.it O plays O just O about O anything O you O put O in O the O drawer O . O,Apex AD2600 Progressive-scan DVD player.txt,"player[+3], format[+2]","['player', 'format']"
223,"so O far O i O 've O played O regular O dvd O 's O , O backup O dvd-r O 's O , O mp3 O cd O 's O , O and O regular O cd O 's O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
224,"i O have O not O yet O tried O the O photo O show O capability O , O but O i O 'm O thinking O that O will O probably O work O well O too O , O based O on O the O success O with O the O above O mentioned O disks O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
225,i O do O want O to O mention O too O that O it O is O certainly O worthwhile O to O read O the O instruction O manual O that O comes O with O the O unit O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
226,"the O comments O i O 've O read O about O having O problems O with O this O dvd O player O all O seem O to O stem O from O pushing O the O incorrect O buttons O on O the O dvd O remote.for O instance O , O pushing O the O button O to O play O pal O european O type O movies O , O when O an O ntsc O usa O type O movie O disk O is O in O the O disk O tray O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
227,"so O , O if O you O read O the O instructions O well O , O you O should O n't O have O any O problems O with O this O dvd O unit O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
228,"i O can O 't O speak O to O its O long-term O reliability O , O as O i O 've O only O had O the O apex O ad2600 O for O a O little O over O a O week O at O this O point O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
229,"but O , O it O seems O to O work O so O well O now O , O that O i O do O n't O anticipate O any O problems O with O it O . O",Apex AD2600 Progressive-scan DVD player.txt,player[+2][p],['player']
230,bottom O line O for O me O is O that O for O the O price O i O do O n't O think O you O can O go O wrong O at O all O by O purchasing O this O dvd O player O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
231,simple O to O use O and O hook O up O . O,Apex AD2600 Progressive-scan DVD player.txt,player[+2][u],['player']
232,"comes O with O standard O rca O jacks O for O output O , O along O with O s-video O output O s-video O cable O not O included O , O must O be O purchased O seperately O and O also O component O video O outputs O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
233,the O progressive B-aspect scan I-aspect option O can O be O turned O off O easily O by O a O button O on O the O remote B-aspect control O which O is O one O of O the O simplest O and O easiest O remote B-aspect controls O i O have O ever O seen O or O used O . O,Apex AD2600 Progressive-scan DVD player.txt,"progressive scan[+2],remote[+3]","['progressive scan', 'remote']"
234,i O also O own O an O `` O apex O ad O 1201 O `` O dvd O player O and O have O had O no O problems O with O it O since O i O purchased O it O almost O 1 O 1/2 O years O ago O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
235,one O big O difference O between O the O 1201 O and O the O 2600 O models O is O that O the O 2600 O model O is O virtually O silent O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
236,and O does O n't O need O to O be O placed O in O a O cabinet O like O the O 1201 O does O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
237,friends O of O mine O who O own O apex O tv O sets O are O also O all O very O pleased O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
238,i O would O not O hesitate O to O purchase O this O if O you O are O uncertain O of O the O brand O name O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
239,consider O it O for O a O future O gift O too O ! O,Apex AD2600 Progressive-scan DVD player.txt,,[]
240,this O dvd O play O is O basicly O junk O . O,Apex AD2600 Progressive-scan DVD player.txt,player[-3],['player']
241,it O wo O n't O play B-aspect all O of O my O movies O . O,Apex AD2600 Progressive-scan DVD player.txt,play[-3][p],['play']
242,keeps O coming O up O with O no O disk O errors O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
243,"i O tried O called O apex O cust O service O , O no O help O . O",Apex AD2600 Progressive-scan DVD player.txt,customer service[-2],['customer service']
244,do O n't O waste O your O money O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
245,"mine O was O 2 O weeks O old O and O i O chucked O it O in O the O trash O , O where O it O belongs O . O",Apex AD2600 Progressive-scan DVD player.txt,player[-3][p],['player']
246,this O is O the O 4 O apex O player O that O i O have O bought O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
247,you O might O think O you O are O saving O money O by O buying O an O apex O but O in O the O long O run O you O will O spend O more O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
248,each O of O the O 4 O lasted O less O than O six O months O . O,Apex AD2600 Progressive-scan DVD player.txt,player[-2][p],['player']
249,you O can O get O a O pretty O good O progressive O scan O sony O or O toshiba O now O for O 68 O bucks O just O about O anywhere O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
250,spend O the O money O its O well O worth O it O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
251,this O is O the O best O dvd O player B-aspect i O 've O purchased O . O,Apex AD2600 Progressive-scan DVD player.txt,player[+3],['player']
252,"i O 've O owned O a O panasonic O and O sony O dvd O and O this O one O outperforms O in O function O and O image O quality O and O most O of O all O , O access O speed O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
253,"for O those O of O you O who O has O problems O with O this O player O , O i O 'd O suggest O checking O the O owners O manual O to O get O the O right O setting O so O that O you O are O not O displaying O the O wrong O mode O and O have O no O picture O , O etc O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
254,"this O player B-aspect has O worked O flawlessly O for O me O and O at O this O price O , O you O can O 't O go O wrong O . O",Apex AD2600 Progressive-scan DVD player.txt,player[+3],['player']
255,80 O % O of O the O features O on O here O you O will O not O get O by O spending O $ O 100 O on O a O sony O or O panasonic O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
256,"having O said O that O , O this O is O what O you O do O . O `` O add O to O cart O `` O ! O",Apex AD2600 Progressive-scan DVD player.txt,,[]
257,`` O check O out O `` O ! O,Apex AD2600 Progressive-scan DVD player.txt,,[]
258,`` O enjoy O `` O ! O,Apex AD2600 Progressive-scan DVD player.txt,,[]
259,i O have O sent O my O ad2600 O back O to O apex O because O it O wo O n't O play B-aspect certain O disney O and O other O dvd B-aspect movies O no B-aspect disc I-aspect message O . O,Apex AD2600 Progressive-scan DVD player.txt,"play[-2], dvd[-2], no disc[-2]","['play', 'dvd', 'no disc']"
260,they O sent O me O a O new O ad2600 O with O the O same O problem O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
261,i O call O apex O customer O service O and O they O told O me O that O there O is O a O known O problem O with O the O model O playing O disney O and O other O movies O and O that O it O is O not O there O problem O so O i O 'm O stuck O with O a O new O dvd O player O that O wo O n't O play O my O kids O disney O movies O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
262,i O bought O this O dvd O player O mainly O because O my O old O sharp O dvd O player O could O not O play O most O of O the O dvds O from O the O store O that O i O rent O from O and O i O had O to O watch O them O using O my O pc O 's O dvd-rom O player O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
263,"well O , O this O apex O dvd B-aspect player I-aspect turned O out O great O ! O",Apex AD2600 Progressive-scan DVD player.txt,dvd player[+2],['dvd player']
264,"it O plays O basically O every O media B-aspect i O 've O tested O so O far O , O even O an O old O vcd O that O i O ripped O years O ago O and O the O rental O dvd O that O could O n't O be O played O on O my O old O $ O 200 O sharp O player O ! O",Apex AD2600 Progressive-scan DVD player.txt,media[+2][u],['media']
265,"i O have O to O say O i O 'm O also O pretty O impressed O by O the O user B-aspect interface I-aspect for O playing O jpeg O , O mp3 O and O mpeg O files O stored O on O cd-rs O / O dvds O . O",Apex AD2600 Progressive-scan DVD player.txt,user interface[+2],['user interface']
266,it O 's O almost O like O having O a O media O player O / O file O manager O built O into O the O dvd O player O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
267,i O did O not O want O to O have O high O expectations O for O this O apex O player B-aspect because O of O the O price O but O it O is O definitely O working O out O much O better O than O what O i O would O expect O from O an O expensive O high-end O player B-aspect . O,Apex AD2600 Progressive-scan DVD player.txt,player[+2],['player']
268,what O more O can O you O ask O for O from O a O $ O 40 O dvd O player O ? O,Apex AD2600 Progressive-scan DVD player.txt,,[]
269,i O guess O i O 'm O just O lucky O to O get O a O good O working O unit O ! O,Apex AD2600 Progressive-scan DVD player.txt,,[]
270,hope O the O unit O lasts O as O i O 've O only O had O it O for O 3 O days O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
271,and O the O slim O form-factor O together O with O the O mirror-like O front O panel B-aspect sure O makes O the O player O look B-aspect cool O and O pricey O ! O,Apex AD2600 Progressive-scan DVD player.txt,"look[+2][u],panel[+2]","['look', 'panel']"
272,"one O bad O thing O though O , O i O find O the O remote-control O a O bit O flimsy O and O i O predict O it O will O most O probably O ' O die O ' O before O the O player O does O . O",Apex AD2600 Progressive-scan DVD player.txt,remote control[-2],['remote control']
273,"finally O , O amazon O 's O free O shipping B-aspect is O really O getting O good O , O it O took O only O 3 O working O days O for O the O player O to O reach O me O ! O",Apex AD2600 Progressive-scan DVD player.txt,shipping[+2],['shipping']
274,"i O purchased O two O of O these O players O for O christmas O gifts O , O and O both O were O bad O . O",Apex AD2600 Progressive-scan DVD player.txt,player[-3],['player']
275,the O first O one O would O n't O work O from O the O start O . O,Apex AD2600 Progressive-scan DVD player.txt,player[-3],['player']
276,the O second O lasted O about O two O weeks O before O the O video O went O out O ! O,Apex AD2600 Progressive-scan DVD player.txt,player[-2],['player']
277,"amazon.com O promptly O refunded O my O money O for O the O first O one O , O because O a O replacement O was O not O available O thanks O amazon.com O ! O",Apex AD2600 Progressive-scan DVD player.txt,,[]
278,i O am O still O trying O to O resolve O the O problem O with O the O second O one O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
279,"i O have O tried O several O times O to O contact O apex O digital O through O their O on-line B-aspect support I-aspect site O and O their O telephone O line O , O but O they O wo O n't O answer O my O emails O and O their O telephone O line O is O always O busy O . O",Apex AD2600 Progressive-scan DVD player.txt,on-line support[-3][u],['on-line support']
280,i O will O never O buy O another O apex O digital O product O ! O,Apex AD2600 Progressive-scan DVD player.txt,,[]
281,for O the O most O part O this O is O a O good O dvd O player B-aspect . O,Apex AD2600 Progressive-scan DVD player.txt,player[+1],['player']
282,"but O about O 25 O % O of O dvd B-aspect 's O i O 've O played O on O ithave O a O problem O , O when O watching O a O movie O the O picture B-aspect will O freeze O , O but O the O dvd B-aspect still O plays O , O and O eventualy O the O picture B-aspect kicks O back O in O after O skipping O a O few O moments O . O",Apex AD2600 Progressive-scan DVD player.txt,"dvd[-2], picture[-2], play[-2]","['dvd', 'picture', 'play']"
283,usually O i O just O skip O to O the O next O chapter O to O avoid O it O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
284,annoying O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
285,we O have O had O this O product B-aspect for O over O a O month O and O yesterday O it O stopped O working O . O,Apex AD2600 Progressive-scan DVD player.txt,product[-3][u],['product']
286,it O is O connected O to O an O old O television O set O via O composite O video O and O analog O audio O outputs O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
287,there O was O neither O picture B-aspect nor O sound B-aspect . O,Apex AD2600 Progressive-scan DVD player.txt,"picture[-2], sound[-2]","['picture', 'sound']"
288,"connecting O the O same O outputs O to O a O video O card O in O my O computer O , O there O was O sound O but O still O no O picture O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
289,"the O trouble O shooting O section O in O the O user O 's O manual O , O suggesting O correct O and O secure O connections O , O does O n't O help O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
290,i O searched O on O the O internet O and O found O one O tip O which O solved O our O problem O : O press O i/p O button O on O the O remote O control O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
291,it O makes O the O dvd O player O to O switch O between O interlace O mode O and O progressive O scan O mode O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
292,obviously O there O is O no O composite O video O output O and O different O analog O audio O signals O at O progressive O scan O mode O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
293,we O are O overall O pleased O with O product B-aspect . O,Apex AD2600 Progressive-scan DVD player.txt,product[+2],['product']
294,i O would O have O rated O it O five O stars O but O for O the O poor O manual B-aspect . O,Apex AD2600 Progressive-scan DVD player.txt,manual[-1],['manual']
295,i O think O most O of O you O people O complaining O about O no O video O is O due O to O you O hitting O the O wrong O button O either O the O p/n O = O pal O / O ntsc O or O the O i/p O is O set O to O progressive O scan O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
296,another O stupid O move O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
297,i O purchased O this O as O a O christmas O gift O on O 12-4 O - O 03 O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
298,it O worked O from O 12-26 O to O 1-9 O at O which O time O the O picture B-aspect failed O completely O see O other O negative O reviews-my O unit O was O n't O the O only O one O this O happened O to O . O,Apex AD2600 Progressive-scan DVD player.txt,picture[-3],['picture']
299,"i O tried O calling O the O support B-aspect number O for O a O week O , O several O times O a O day O , O and O always O got O a O busy O signal O . O",Apex AD2600 Progressive-scan DVD player.txt,support[-3],['support']
300,i O also O registered O the O unit O online O and O posted O two O messages O to O the O apex O support O person O there O can O 't O possibly O be O more O than O one O ! O,Apex AD2600 Progressive-scan DVD player.txt,,[]
301,neither O message O was O answered O they O ask O for O 24 O hours O before O replying O - O i O 've O been O waiting O 27 O days O . O,Apex AD2600 Progressive-scan DVD player.txt,support[-3],['support']
302,i O finally O returned O the O unit O to O the O company O along O with O copies O of O my O messages O and O return O info O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
303,"let O me O quote O a O customer O service O rep O from O one O of O the O authorized O apex O service O locations O in O my O state O they O only O service O apex O tv O 's O , O not O dvd O players O : O",Apex AD2600 Progressive-scan DVD player.txt,,[]
304,"`` O you O can O send O it O in O , O but O i O would O n't O count O on O ever O seeing O it O or O a O replacement O again O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
305,"it O only O read B-aspect the O dvds O 10 O % O of O the O time O , O otherwise O i O would O get O a O no B-aspect disc I-aspect screen O . O",Apex AD2600 Progressive-scan DVD player.txt,"dvd[-2], read[-2], no disc[-2]","['dvd', 'read', 'no disc']"
306,i O got O this O dvd O player O as O a O gift O and O had O to O send O it O back O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
307,"amazon O was O supposed O to O send O me O another O one O , O but O did O n't O and O sent O me O a O gift O certificate O instead O i O 'm O guessing O because O the O price O has O gone O up O on O this O unit O since O december O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
308,"progressive B-aspect scan I-aspect player I-aspect for O a O relatively O low O price B-aspect although O the O better O known O manufacturers O like O toshiba O , O pioneer O , O and O panasonic O are O now O offering O lower-priced O progressive O scan O players O as O well O . O",Apex AD2600 Progressive-scan DVD player.txt,"progressive scan player[+2],price[+2]","['progressive scan player', 'price']"
309,"seems O to O read O most O dvds O fine O , O and O reads O quietly O i O had O a O pioneer O player O that O had O fairly O loud O disc O spin O noise O . O",Apex AD2600 Progressive-scan DVD player.txt,"dvd[+2],sound[+2]","['dvd', 'sound']"
310,"also O , O i O have O not O had O trouble O reading O svcds O that O i O created O and O vbr O mp3 O cds O my O old O apex O ad-1200 O had O trouble O with O these O . O",Apex AD2600 Progressive-scan DVD player.txt,"read[+2], svcd[+2], vbr mp3 cd[+2]","['read', 'svcd', 'vbr mp3 cd']"
311,"output B-aspect through O component O connections O looks O very O good O , O on O my O non-hd O tv O . O",Apex AD2600 Progressive-scan DVD player.txt,output[+3],['output']
312,"i O 've O had O this O player O for O several O months O and O it O reads O most O discs O , O but O it O would O not O recognize B-aspect several O discs O that O were O clean O and O read O on O other O players O from O friends O season O 2 O . O",Apex AD2600 Progressive-scan DVD player.txt,"disc[-1], recognize[-2]","['disc', 'recognize']"
313,"it O would O just O spin O up O and O stop O , O and O display O `` O no B-aspect disc I-aspect `` O . O",Apex AD2600 Progressive-scan DVD player.txt,no disc[-2],['no disc']
314,"my O other O gripe O is O the O incredibly O crappy O remote B-aspect , O which O is O worse O than O other O , O cheaper O apex O units O . O",Apex AD2600 Progressive-scan DVD player.txt,remote[-3],['remote']
315,"for O some O reason O they O made O the O navigation O buttons O all O one O button O , O a O ring O around O the O enter O / O play O button O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
316,you O have O to O press O the O buttons O hard O and O frequently O i O end O up O pressing O enter O when O i O meant O to O scroll O . O,Apex AD2600 Progressive-scan DVD player.txt,button[-3],['button']
317,"also O , O for O some O reason O the O picture O looks O washed O out O on O s-video B-aspect , O with O lots O of O color O bleeding O , O compared O to O a O component O connection O should O not O be O much O of O a O perceptible O difference O on O a O 27 O `` O tv O . O",Apex AD2600 Progressive-scan DVD player.txt,s-video[-2],['s-video']
318,ok O this O is O our O first O dvd O player O so O what O do O i O know O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
319,"i O checked O out O the O amazon O reviews O and O i O 'm O pleased O to O say O mine O worked O , O works O , O fine O right O out O of O the O box O . O",Apex AD2600 Progressive-scan DVD player.txt,player[+2][p],['player']
320,i O like O the O auto B-aspect fit I-aspect feature O = O you O can O stretch O widescreen O dvd O 's O to O normal O . O,Apex AD2600 Progressive-scan DVD player.txt,auto fit[+2],['auto fit']
321,lot O 's O of O other O features O that O i O need O to O find O out O about O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
322,looks O ok O - O very O shiny O chrome O and O mirrors O . O,Apex AD2600 Progressive-scan DVD player.txt,look[+2][u],['look']
323,things O that O i O 'd O prefer O different O - O there O 's O a O red O light O that O shines O when O it O 's O turned O off O ! O,Apex AD2600 Progressive-scan DVD player.txt,,[]
324,"and O the O remote B-aspect is O cheap O and O cheasy O - O not O sure O how O long O it O 'll O last O , O but O for O 50 O bucks O what O the O heck O ! O",Apex AD2600 Progressive-scan DVD player.txt,remote[-3],['remote']
325,this O thing O plays O everything O i O feed O it O . O,Apex AD2600 Progressive-scan DVD player.txt,play[+2][p],['play']
326,"compusa O , O memorex O , O fuji O . O",Apex AD2600 Progressive-scan DVD player.txt,,[]
327,plays O them O all O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
328,i O ordered O 2 O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
329,i O wanted O a O dvd O player O that O had O basic O features O and O would O be O able O to O play O dvd O - O r O format O disc O 's O that O i O had O made O myself O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
330,when O i O 1st O tried O it O i O found O that O it O had O no O problem O playing O the O more O expensive O dvd O - O r O media O disc O 's O that O other O players O would O play O but O to O my O surprise O was O able O to O play O cheep O media O that O i O had O burned O that O i O could O n't O get O to O work O before O in O anything O but O the O dvd O burner O itself O that O i O had O made O the O disc O with O . O,Apex AD2600 Progressive-scan DVD player.txt,format[+2][u],['format']
331,"easy O to O use B-aspect , O small O form O factor O , O and O looks O good O to O boot O . O",Apex AD2600 Progressive-scan DVD player.txt,"use[+2], size[+2],look[+2]","['use', 'size', 'look']"
332,very O happy O ! O,Apex AD2600 Progressive-scan DVD player.txt,,[]
333,i O wish O i O could O give O negative O stars O ! O,Apex AD2600 Progressive-scan DVD player.txt,,[]
334,i O bought O this O dvd O player O in O november O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
335,i O have O an O apex O ad600 O for O a O few O years O now O which O still O works O great O today O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
336,i O figured O with O a O great O first O product O and O with O this O one O having O more O features O than O the O 600 O i O would O buy O one O . O,Apex AD2600 Progressive-scan DVD player.txt,,[]
337,what O a O mistake O ! O,Apex AD2600 Progressive-scan DVD player.txt,,[]
338,after O about O an O hour O it O starts O skipping O like O the O dvd O 's O are O dirty O . O,Apex AD2600 Progressive-scan DVD player.txt,player[-3][p],['player']
