,text,dataset,aspect_str,aspects
754,Mine O is O as O easy O to O use O as O the O mini O without O any O firmware O download O . O,MicroMP3.txt,ease of usage[+2][u] ,['ease of usage']
755,"Its O also O smaller O , O and O gets O more O looks O . O",MicroMP3.txt,"size[+2], look[+2] ","['size', 'look']"
756,"People O are O use O to O seeing O so O may O Ipods O , O that O when O they O see O my O Zen O , O they O have O to O ask O questions O . O",MicroMP3.txt,,[]
757,"An O extra O gig O of O room O , O FM O radio O , O voice O recorder O , O PIM O applications O with O sync O to O Outlook O . O",MicroMP3.txt,extra features[+3] ,['extra features']
758,This O is O really O a O no O brainer O . O,MicroMP3.txt,player[+2][p] ,['player']
759,BUY O THE O ZEN O ! O '' O,MicroMP3.txt,,[]
760,"I O purchased O this O over O the O Ipod O Mini O because O it O had O several O nice O features B-aspect : O extra O 1G O storage O , O WMA O support O , O replaceable O battery O , O and O especially O that O it O was O n't O an O Apple O product O with O their O proprietary O architecture O . O",MicroMP3.txt,features[+2] ,['features']
761,"After O using O it O for O a O week O , O I O wish O I O had O purchased O the O Ipod O . O",MicroMP3.txt,,[]
762,The O touchpad B-aspect is O virtually O unusable O -- O sometimes O you O have O to O press O like O mad O to O make O a O selection O and O other O times O the O slightest O brush O causes O something O to O be O selected O that O you O do O n't O want O . O,MicroMP3.txt,touchpad[-3] ,['touchpad']
763,This O is O by O far O my O biggest O complaint O . O,MicroMP3.txt,,[]
764,"Another O problem O is O that O the O latest O 2.0 O firmware O upgrade O moves O you O into O Windows O Media O Player O 10 O which O seems O to O be O very O , O very O slow O for O downloads O . O",MicroMP3.txt,download speed[-3] ,['download speed']
765,"Also O note O that O it O does O n't O seem O to O charge O when O connected O to O the O PC O , O only O when O plugged O into O an O AC O socket O even O though O they O both O connect O to O the O single O USB O port O on O the O player O , O so O you O have O to O charge O the O battery O separately O from O downloading O music O . O",MicroMP3.txt,charging[-2] ,['charging']
766,... O then O this O might O intrigue O you O greatly O . O,MicroMP3.txt,,[]
767,"The O hook O with O this O MP3 O player O , O distinguishing O it O from O the O others O , O is O clearly O going O to O be O the O OS O applications O it O provides O . O",MicroMP3.txt,,[]
768,"Finally O , O someone O has O figured O out O that O building O some O smarts O into O the O player O will O help O it O compete O with O iPods O . O",MicroMP3.txt,,[]
769,"The O latest O craze O for O MP3 O manufacturers O is O the O 5Gb O microdrive O , O a O 25 O % O boost O from O the O 4Gb O ones O supplied O by O Hitachi O . O",MicroMP3.txt,,[]
770,"At O this O point O , O the O Rio O Carbon O is O 5Gb O ( O along O with O a O host O of O South O Korean O manufacturers O ) O , O and O eventually O the O iPod O will O get O a O `` O free O '' O upgrade O to O 5Gb O as O the O 4Gb O trickle O down O to O nothing O . O",MicroMP3.txt,,[]
771,Then O what O ? O,MicroMP3.txt,,[]
772,What O compels O you O to O choose O one O over O the O other O ? O,MicroMP3.txt,,[]
773,It O has O to O be O the O UI O and O user O experience O . O,MicroMP3.txt,,[]
774,The O Carbon O is O nice O but O offers O no O improvement O to O the O near-perfect O iPod O experience O . O,MicroMP3.txt,,[]
775,"The O scroll O wheel O is O not O an O Apple O innovation O , O but O it O took O Apple O to O put O it O on O their O MP3 O player O for O the O obvious O to O become O clear O to O the O industry O . O",MicroMP3.txt,,[]
776,So O tack O on O a O scroll O wheel O and O ... O you O still O have O to O compete O against O the O intuitive O OS-based O application O that O an O iPod O offers O the O user O . O,MicroMP3.txt,,[]
777,"It O 's O easy O to O find O songs O , O organize O songs O , O and O also O carry O some O essentials O and O diversions O . O",MicroMP3.txt,,[]
778,"The O iPod O gets O it O right O , O the O Carbon O does O n't O . O",MicroMP3.txt,,[]
779,"Today O , O the O Creative O Zen O Micro O proves O it O , O too O , O gets O it O right O . O",MicroMP3.txt,,[]
780,Better O for O the O Zen O Micro O is O outlook B-aspect compatibility I-aspect . O,MicroMP3.txt,Outlook compatibility[+2] ,['outlook compatibility']
781,This O makes O the O Zen O Micro O the O first O choice O for O MP3 O owners O with O a O Windows-based O system O . O,MicroMP3.txt,,[]
782,"I O 'm O not O professing O to O be O a O consumer-survey O corporation O , O but O I O do O n't O know O *anyone* O with O an O iTunes O account O . O",MicroMP3.txt,,[]
783,"However O , O I O do O know O about O a O dozen O people O with O well O over O 4000 O MP3s O each O . O",MicroMP3.txt,,[]
784,What O device O would O I O recommend O ? O,MicroMP3.txt,,[]
785,"Well O , O if O size O matters O , O and O you O like O the O idea O of O a O lime-green O or O bright O yellow O device O , O then O I O 'd O have O to O go O with O a O Creative O Zen O Micro O . O",MicroMP3.txt,,[]
786,"Creative O has O excellent O music O software B-aspect , O a O very O responsive O tech B-aspect support I-aspect group O ( O they O are O quick O on O firmware O updates O , O and O make O them O publicly O available O ) O , O and O usually O a O good O array O of O accessories B-aspect . O",MicroMP3.txt,"software[+3], tech support[+2], accessories[+2] ","['software', 'tech support', 'accessories']"
787,"The O Zen O Micro O is O no O exception O : O in O addition O to O the O case O , O it O comes O with O a O neck O strap O , O and O has O all O of O the O necessary O cables O for O syncing O and O charging O . O",MicroMP3.txt,additional accesories[+1] ,['additional accesories']
788,The O extra O spare O battery O is O just O a O neat O bonus O . O,MicroMP3.txt,extra battery{+2] ,['extra battery']
789,"If O I O could O , O I O 'd O trade-up O on O my O Creative O Muvo2 O and O snag O a O Zen O Micro O tomorrow O . O",MicroMP3.txt,player[+2] ,['player']
790,**** O I O gave O up O a O ton O of O positive O reviews O to O add O this O addendum O . O,MicroMP3.txt,,[]
791,"I O do O not O work O for O Creative O ; O I O had O a O chance O to O play O with O a O review O copy O in-depth O , O as O others O have O ( O See O Engadget O , O Gizmodo O , O or O c|net O as O examples O ) O . O",MicroMP3.txt,,[]
792,Just O because O Amazon O does O n't O have O it O to O sell O does O n't O mean O the O product O is O unavailable O for O review O . O,MicroMP3.txt,,[]
793,"Please O judge O any O review O you O read O -- O in O any O medium O , O be O it O here O or O newspapers O or O magazines O -- O by O its O own O merits O . O **** O Fred O",MicroMP3.txt,,[]
794,"I O already O own O the O Creative O Nomad O Zen O , O the O 30 O gig O version O . O",MicroMP3.txt,,[]
795,"I O wanted O something O more O portable O , O shirt-pocket O sized O , O and O something O to O complement O the O new O Yahoo O Music O Unlimited O site O . O",MicroMP3.txt,,[]
796,This O is O a O perfect O blend O to O accomplish O both O tasks O . O,MicroMP3.txt,"player[+2][p], portability[+2][p], size[+2][p] ","['player', 'portability', 'size']"
797,"My O big O Zen O has O hundreds O of O CDs O on O it O , O but O this O little O player O will O store O my O most O listened O to O tunes O , O or O songs O Iwant O to O download O for O free O from O the O Yahoo O site O , O `` O test O drive O '' O , O then O decide O if O I O want O to O download O permanently O into O my O larger O Creative O . O",MicroMP3.txt,,[]
798,I O also O own O a O retail O store O and O this O little O guy O easily O plugs O into O my O AUX O slot O in O the O store O 's O sound O system O . O,MicroMP3.txt,plug in[+2] ,['plug in']
799,"Feature O for O feature O , O I O find O it O a O very O sweet O little O player O ; O equipped O with O a O higher O end O headphone O system O , O between O this O and O th O larger O Zen O Ihardly O use O my O home O stereo O system O anymore O . O",MicroMP3.txt,"features[+2], headphones[+2] ","['features', 'headphones']"
800,And O I O gave O my O CD O plyaers O away O in O a O garage O sale O . O,MicroMP3.txt,,[]
801,"If O you O buying O this O player O to O use O with O Napster O to O Go O , O wait O a O while O . O",MicroMP3.txt,Napster to go compatibility[-3]  ,['napster to go compatibility']
802,A O lot O of O people O are O having O problems O with O the O firmware B-aspect update O required O to O use O the O player O for O Napster O to O Go.. O The O firmware B-aspect is O beta O and O they O are O are O a O lot O of O bugs O in O it O . O,MicroMP3.txt,firmware[-3] ,['firmware']
803,Check O out O message O boards O on O Napster O for O more O info O . O,MicroMP3.txt,,[]
804,"if O not O amazed O , O I O wo O n't O go O into O the O kind O of O detail O many O people O have O here O , O but O I O do O want O to O say O a O few O things O about O my O experience O so O far O ( O I O 've O had O it O about O two O weeks O ) O with O the O Zen O Micro O ; O",MicroMP3.txt,,[]
805,these O are O the O things O I O was O curious O about O when O I O was O shopping O around O . O,MicroMP3.txt,,[]
806,"On O the O whole O , O I O 'm O quite O happy O with O the O purchase O . O",MicroMP3.txt,player[+2][p] ,['player']
807,"The O sound B-aspect is O bright O and O clear O , O the O ability O to O store O any O MP3 O 's O ( O and O not O just O Apple-approved O files O ) O is O great O , O and O I O plan O to O make O use O of O the O storage B-aspect space O and O sound B-aspect recording O from O time O to O time O . O",MicroMP3.txt,"sound[+2], storage[+2][u] ","['sound', 'storage']"
808,"The O device O looks O very O cool O , O I O think O ( O exactly O as O the O photos O promise O ) O , O it O 's O comfortable O and O lightweight B-aspect in O my O jacket O pocket O , O and O the O interface B-aspect and O controls O are O easy O enough O to O navigate O after O a O bit O of O practice O . O",MicroMP3.txt,"look[+3], comfort[+2], weight[+3], interface[+2] ","['look', 'comfort', 'weight', 'interface']"
809,"No O offense O to O Amazon O , O but O I O was O able O to O find O one O online O for O just O over O 200 O bucks O ( O I O 'm O sure O prices O here O will O continue O to O sink O ) O , O and O that O also O seemed O quite O a O good O bargain O for O the O amount O of O storage B-aspect space O . O",MicroMP3.txt,srorage[+2] ,['storage']
810,Now O the O downside O : O One O of O the O features O that O factored O into O my O choice O of O a O Micro O ! O,MicroMP3.txt,,[]
811,"instead O of O an O iPod O ( O I O know O this O is O a O tediously O recurring O theme O in O these O reviews O , O but O I O want O to O get O my O two O cents O in O ) O was O the O FM O radio O . O",MicroMP3.txt,,[]
812,"I O like O some O local O stations O , O Stern O , O and O NPR O , O and O so O the O radio O seemed O like O a O great O option O . O",MicroMP3.txt,radio feature[+1] ,['radio feature']
813,"Imagine O my O disappointment O , O though O , O when O the O Zen O Micro O proved O able O to O play O only O the O mega-strongest O FM O signals O in O my O area O . O",MicroMP3.txt,FM reception[-2][u] ,['fm reception']
814,It O seems O like O you O need O to O park O yourself O right O next O to O a O radio O tower O for O the O Micro O to O pull O in O a O strong O sound O . O,MicroMP3.txt,FM reception[-3][u] ,['fm reception']
815,"The O battery O , O as O others O have O said O , O also O seems O weaker O than O Creative O suggests O . O",MicroMP3.txt,battery life[-2] ,['battery life']
816,Here O 's O a O quote O from O Creative O 's O web O site O ( O hoping O to O sell O additional O batteries O ) O : O `` O Carry O an O extra O rechargeable O battery O for O your O Zen O Micro O for O an O additional O 12 O hours O of O nonstop O music O . O '' O,MicroMP3.txt,,[]
817,"Try O an O additional O *six* O hours O , O methinks O . O",MicroMP3.txt,,[]
818,"Still O , O that O 's O enough O time O that O I O 'm O still O satisfied O , O if O a O bit O grouchy O with O creative B-aspect 's O overhyped O promises O . O",MicroMP3.txt,creative[-2][u] ,['creative']
819,Have O not O had O any O issues O with O the O headphones B-aspect or O fragility O . O,MicroMP3.txt,headphones[+1] ,['headphones']
820,"As O I O said O , O I O do O n't O regret O the O purchase O at O all O . O",MicroMP3.txt,player[+1][u],['player']
821,To O use O a O bas O ! O,MicroMP3.txt,,[]
822,"eball O metaphor O : O I O was O hoping O Creative O hit O a O home O run O here O , O and O I O think O the O zen B-aspect micro I-aspect is O more O like O a O stand-up O double O . O",MicroMP3.txt,Zen micro[+2] ,['zen micro']
823,"Respectable O , O solid O , O but O not O awe-inspiring O . O",MicroMP3.txt,player[-1][u] ,['player']
824,"If O you O 're O considering O an O iPod O mini O or O even O an O iPod O , O read O this O . O",MicroMP3.txt,,[]
825,I O looked O at O the O market O extensively O and O took O a O lot O of O advice O before O making O the O big O buy O here O . O,MicroMP3.txt,,[]
826,"I O wanted O a O player O that O had O good O capacity O , O construction O that O can O stand O up O to O exercise O , O good O sound O quality O , O good O battery O life O , O good O looks O , O compatibility O , O and O a O fair O price O . O",MicroMP3.txt,,[]
827,"Tall O order O , O eh O ? O",MicroMP3.txt,,[]
828,"Actually O , O the O Creative O Zen O Micro O solves O all O that O . O",MicroMP3.txt,"sound quality[+2][p], battery life[+2][p], capacity[+2][p], look[+2][p], construction[+2][p], price[+2][p], compatibility[+1][p] ","['sound quality', 'battery life', 'capacity', 'look', 'construction', 'price', 'compatibility']"
829,sound B-aspect quality I-aspect ? O Phenomenal O . O,MicroMP3.txt,sound quality[+3] ,['sound quality']
830,"unarguably O better O than O Apple O 's O , O and O nice O earbuds B-aspect to O boot O . O",MicroMP3.txt,"sound quality[+][cc], earbuds[+2] ","['sound quality', 'earbuds']"
831,Looks O ? O,MicroMP3.txt,,[]
832,Let O 's O just O say O it O 's O no O coincidence O I O put O `` O Foxy O Lady O '' O on O there O . O,MicroMP3.txt,,[]
833,Your O choice O of O ten O colors O in O a O beatiful O package O . O,MicroMP3.txt,variety of colors[+3][u] ,['variety of colors']
834,Capacity O ? O,MicroMP3.txt,,[]
835,Apple O has O tried O to O hide O something O from O you O : O most O people O do O n't O actually O need O more O than O a O few O gigs O at O most O . O,MicroMP3.txt,,[]
836,Five O gigabytes O is O plenty O for O my O great O albums O . O,MicroMP3.txt,storage[+3][u] ,['storage']
837,( O Like O I O really O wanted O `` O Hotel O California O '' O anyway O . O,MicroMP3.txt,,[]
838,) O Construction O ? O,MicroMP3.txt,,[]
839,Tough O as O nails O . O,MicroMP3.txt,construction[+3][u] ,['construction']
840,"No O skips O , O and O it O has O n't O faltered O once O ( O despite O your O inevitable O drop O or O two O . O",MicroMP3.txt,construction[+3][u] ,['construction']
841,) O Compatibility O ? O,MicroMP3.txt,,[]
842,Flawless O . O,MicroMP3.txt,compatibility[+3] ,['compatibility']
843,"They O 've O partnered O with O Napster O to O give O you O a O ! O free O month O of O the O subscription O service O ( O read O : O all O the O music O you O want O free O for O thirty O days O , O when O you O can O cancel O with O all O your O music O safely O hidden O away O . O",MicroMP3.txt,,[]
844,) O No O locked-in O proprietary O business O like O Apple O ; O this O baby O plays O WMAs O too O . O,MicroMP3.txt,play WMA[+2] ,['play wma']
845,"The O voice O recorder O is O a O beautiful O add-on O ; O not O even O necessary O , O but O just O an O example O of O why O Apple O just O wants O your O money O and O Creative O Labs O wants O to O make O a O better O player B-aspect . O",MicroMP3.txt,"voice record[+2], player[+][cc] ","['voice record', 'player']"
846,Gets O nice O sound B-aspect too O . O,MicroMP3.txt,sound[+3] ,['sound']
847,The O fm B-aspect tuner I-aspect is O just O a O little O spare O icing O on O the O cake O . O,MicroMP3.txt,FM tuner[+1] ,['fm tuner']
848,And O the O price O ? O,MicroMP3.txt,,[]
849,A O bargain O $ O 200 O . O,MicroMP3.txt,,[]
850,Do O NOT O buy O Apple O . O,MicroMP3.txt,,[]
851,Inferior O quality O at O a O higher O price O ( O and O shoddy O reliability O ) O is O not O quite O justified O just O because O they O have O a O better O spokesperson O . O,MicroMP3.txt,,[]
852,"In O conclusion O , O this O player B-aspect is O beautiful O . O",MicroMP3.txt,player[+3] ,['player']
853,"power B-aspect for O the O tech-savvy O , O ease B-aspect of I-aspect use I-aspect for O the O less O fortunate O . O",MicroMP3.txt,"ease of use[+2], power[+2] ","['ease of use', 'power']"
854,But O it O ; O you O wo O n't O regret O it O . O,MicroMP3.txt,player[+2][p] ,['player']
855,"I O must O say O , O after O tons O of O research O , O I O have O chosen O the O right O Mp3 O player O . O",MicroMP3.txt,,[]
856,"This O player B-aspect is O absolutely O phenomenal O , O I O have O n't O had O any O problems O , O and O if O you O 're O worried O you O will O have O problems O , O I O suggest O buying O it O at O a O retail O store O that O has O a O good O return O policy O but O anyways O ... O I O find O the O touch O pad O very O easy O to O use O , O and O I O 'm O surprised O so O many O people O have O had O problems O . O",MicroMP3.txt,"player[+3], functioning[+2][u], touchpad[+2] ","['player', 'functioning', 'touchpad']"
857,"The O sound B-aspect quality I-aspect is O superb O , O much O better O than O that O of O an O iPod O , O in O my O opinion O . O",MicroMP3.txt,sound quality[+3][cc] ,['sound quality']
858,"The O radio B-aspect works O excellent O in O my O area O , O I O 'm O not O sure O everywhere O else O . O",MicroMP3.txt,radio[+3] ,['radio']
859,"The O software B-aspect is O very O easy O to O use O , O and O the O transfer O is O super O fast O ! O",MicroMP3.txt,"software[+2], file transfer speed[+3][u] ","['software', 'file transfer speed']"
860,"I O 'm O not O gon O na O go O into O the O features B-aspect cause O if O you O 're O reading O this O review O , O you O 've O probably O already O looked O at O them O , O but O I O must O say O the O dj B-aspect feature O if O Very O cool O and O the O removable O battery B-aspect is O also O a O bonus O ! O",MicroMP3.txt,"battery[+1], DJ[+2], features[+2] ","['battery', 'dj', 'features']"
861,"Mine O came O with O a O wall O adapter O , O but O it O charges O when O plugged O into O the O computer O anyways O . O",MicroMP3.txt,,[]
862,The O blue O light O also O makes O this O player O one O of O the O most O fashionable O in O the O market O also O . O,MicroMP3.txt,look[+2][u] ,['look']
863,"Overall O I O have O no O complaints O , O this O is O jus O ! O",MicroMP3.txt,,[]
864,"t O simply O the O best O player B-aspect on O the O market O for O a O really O low O price B-aspect , O so O why O look O anywhere O else O ? O",MicroMP3.txt,"price[+2], player[+3] ","['price', 'player']"
865,I O 've O been O using O iTunes O for O about O a O year O now O with O the O intention O of O eventually O buying O an O iPod O . O,MicroMP3.txt,,[]
866,That O was O before O the O Zen O Micro O came O along O . O,MicroMP3.txt,,[]
867,I O 've O had O it O for O about O a O week O now O and O have O to O say O it O 's O one O of O the O best O purchases O I O 've O ever O made O . O,MicroMP3.txt,player[+3][p] ,['player']
868,"it O 's O a O great O looking O , O easy-to-use O device O but O it O 's O the O sound B-aspect quality I-aspect which O is O truly O amazing O -- O far O better O than O my O Sony O mini-disc O player O . O",MicroMP3.txt,"look[+3], ease of use[+2], sound quality[+3][cc] ","['look', 'ease of use', 'sound quality']"
869,I O have O no O problems O with O the O touch O pad O ( O once O the O sensitivity O is O set O to O low O ) O and O the O interface B-aspect is O a O breeze O to O use O without O even O looking O at O the O PDF O manual O . O,MicroMP3.txt,"interface[+3], touchpad[+2] ","['interface', 'touchpad']"
870,I O ca O n't O comment O on O the O bundled O software O as O I O have O n't O even O looked O at O it O . O,MicroMP3.txt,,[]
871,Why O bother O when O it O works O perfectly O with O Media O Player O 10 O ? O,MicroMP3.txt,Media player compatibility[+3] ,['media player compatibility']
872,"As O for O the O problem O with O locking O up O mentioned O in O a O previous O post O , O it O only O seems O to O happen O if O the O USB O cable O is O unplugged O while O WMP O 10 O is O still O running O . O",MicroMP3.txt,,[]
873,"I O just O close O the O program O down O first O , O wait O for O the O message O to O appear O on O the O Micro O , O then O unplug O it O . O",MicroMP3.txt,,[]
874,This O appears O to O prevent O the O lockup O issue O . O,MicroMP3.txt,,[]
875,The O battery O life O does O n't O appear O to O be O any O ! O,MicroMP3.txt,,[]
876,where O close O to O 12 O hours O but O at O least O it O is O replaceable O ( O and O they O included O a O second O one O free O ) O . O,MicroMP3.txt,battery life[-1][p] ,['battery life']
877,"I O would O give O it O about O 6 O or O 7 O hours O , O although O it O will O probably O get O better O after O a O few O charge O cycles O . O",MicroMP3.txt,battery life[-1][p] ,['battery life']
878,This O was O probably O the O biggest O reason O I O chose O the O Micro O over O an O iPod O . O,MicroMP3.txt,,[]
879,The O extra O Gb O is O just O a O bonus O . O,MicroMP3.txt,storage[+2] ,['storage']
880,The O headphones B-aspect which O came O with O it O are O mediocre O at O best O but O what O can O you O expect O from O a O set O of O `` O ear O buds O '' O . O,MicroMP3.txt,headphones[-1] ,['headphones']
881,Plug O in O a O decent O set O or O hook O it O up O to O a O stereo O system O and O prepare O to O be O impressed O . O,MicroMP3.txt,,[]
882,"If O your O looking O for O a O great O sounding O mini O player O , O you O ca O n't O go O wrong O with O the O Zen O Micro O . O",MicroMP3.txt,sound[+3] ,['sound']
883,After O much O research O I O decided O that O the O Zen O Micro O was O the O best O mp3 O player O for O me O . O,MicroMP3.txt,,[]
884,Unfortunately O I O was O wrong O . O,MicroMP3.txt,player[-2][u] ,['player']
885,"Within O one O month O , O my O player B-aspect completely O died O . O",MicroMP3.txt,player[-3] ,['player']
886,"( O It O had O locked O up O multiple O times O previously O , O but O always O managed O to O work O afterwards O ) O This O time O , O the O touch O screen O would O n't O respond O to O me O and O none O of O the O buttons B-aspect worked O . O",MicroMP3.txt,"touchpad[-3][u], buttons[-3] ","['touchpad', 'buttons']"
887,"So O I O took O out O the O battery O and O put O it O back O in O again O , O only O to O find O that O it O would O not O work O . O",MicroMP3.txt,working[-3][u] ,['working']
888,"Frustrated O , O I O exchanged O the O player O only O to O get O another O faulty O one O ! O",MicroMP3.txt,,[]
889,I O had O the O second O one O for O less O than O two O weeks O when O I O noticed O a O rattling/humming/buzzing O sound B-aspect while O music O was O played O . O,MicroMP3.txt,sound[-3] ,['sound']
890,"I O 've O tried O different O headphones O , O upgrading O firmware O , O using O different O files O and O nothing O helps O . O",MicroMP3.txt,,[]
891,I O sent O Creative O customer B-aspect service I-aspect 3 O emails O in O which O they O did O not O help O me O one O bit O and O do O n't O seem O to O even O want O to O help O . O,MicroMP3.txt,customer service[-3] ,['customer service']
892,I O 've O heard O many O good O reviews O of O this O product O and O I O wonder O if O maybe O I O just O had O bad O luck O . O,MicroMP3.txt,,[]
893,It O was O a O good O player O when O it O worked O and O I O loved O the O design B-aspect . O,MicroMP3.txt,design[+2] ,['design']
894,"It O 's O too O bad O , O though O , O that O ! O",MicroMP3.txt,player[-3][p] ,['player']
895,I O do O n't O want O to O keep O testing O my O luck O . O,MicroMP3.txt,,[]
896,This O time O I O 'm O going O to O get O something O a O little O more O reliable O - O an O iPod O mini O . O,MicroMP3.txt,,[]
897,"The O Creative O zen B-aspect micro I-aspect , O at O first O glance O , O is O a O dream O come O true O for O all O mp3 O and O music O lovers O . O",MicroMP3.txt,Zen micro[+2] ,['zen micro']
898,I O absolutely O did O n't O want O to O by O an O Ipod O . O,MicroMP3.txt,,[]
899,"Not O because O I O wanted O to O go O against O the O grain O , O but O the O idea O of O having O to O shell O out O another O 100 O bucks O ( O after O a O year O ) O in O order O to O have O Apple O replace O the O non-removable O battery O just O turned O me O off O . O",MicroMP3.txt,,[]
900,The O Zen O offered O a O great O alternative O . O,MicroMP3.txt,battery[+2][u] ,['battery']
901,"Now O , O there O are O many O alternatives O to O the O Ipod O , O but O I O wanted O a O nice O design O , O also O , O and O not O some O generic O looking O mp3 O player O . O",MicroMP3.txt,,[]
902,I O wanted O something O that O looked O at O least O almost O as O good O as O an O Ipod O . O,MicroMP3.txt,,[]
903,"I O saw O the O Zen O , O and-BOOM-I O bought O one O for O me O and O one O for O a O family O member O . O",MicroMP3.txt,,[]
904,What O happens O follows O : O Let O 's O start O with O the O software O . O,MicroMP3.txt,,[]
905,"It O 's O easy O to O use O , O and O makes O transfering O your O CD O collection O to O the O player O a O cinch O . O",MicroMP3.txt,software[+1] ,['software']
906,You O can O compress O the O files O for O more O storage O space O before O you O start O the O transfer O . O,MicroMP3.txt,,[]
907,The O sonic O detail O at O the O highest O compression O rate O ( O 64 O kbps O WMA O ) O is O crazy O . O,MicroMP3.txt,,[]
908,"The O clarity O is O unbelievable O , O which O means O you O can O cram O almost O the O full O 2,5 O ! O",MicroMP3.txt,sound quality[+2][u] ,['sound quality']
909,"00 O song O capacity O of O the O disk O without O having O to O worry O about O the O quality O of O your O music O ( O the O Zen O micro O , O actually O starts O off O with O about O 4.7GB O after O loading O the O software O ) O . O",MicroMP3.txt,,[]
910,"When O mine O died O , O I O had O 1,022 O songs O loaded O , O but O only O used O a O little O over O 2gb O of O space O . O",MicroMP3.txt,,[]
911,"Other O mp3 O players O wo O n't O give O you O the O sonic O clarity O of O the O Zen O at O this O compression O level O , O so O I O imagine O they O wo O n't O at O lower O ones O , O either O . O",MicroMP3.txt,sound quality[+2] ,['sound quality']
912,Check O the O Zen O 's O S/N O ratio O and O DB O rating O . O,MicroMP3.txt,,[]
913,"They O 're O better O than O the O IPOD O , O plus O , O there O are O seven O EQ O settings O ( O including O custom O ) O . O",MicroMP3.txt,,[]
914,"The O included O headphones B-aspect suck O , O so O get O your O own O . O",MicroMP3.txt,headphones[-3] ,['headphones']
915,Transfering O MP3s O are O a O cinch O with O the O included O software O . O,MicroMP3.txt,trnasfer[+2] ,['transfer']
916,"The O Zen O plays O mp3 O , O wma O and O wave O formats O , O which O makes O it O more O versatile O than O the O Ipod O . O",MicroMP3.txt,format[+2] ,['format']
917,The O greatest O thing O about O the O software B-aspect ( O in O my O humble O ) O is O that O it O reads O your O CD O info O . O,MicroMP3.txt,software[+2] ,['software']
918,and O labels O it O before O you O burn O the O CD O into O the O Zen O . O,MicroMP3.txt,,[]
919,"Track O # O , O name O , O artist O , O album O and O genre O is O automatically-retrieved O via O internet-labeled O , O and O properly O catergorized O into O the O Zen O . O",MicroMP3.txt,organization[+2][u] ,['organization']
920,This O feature O wo O ! O,MicroMP3.txt,,[]
921,"rks O almost O without O fail O , O no O matter O what O your O taste O in O music O is O : O From O relaxation O music O to O hard O rock O , O to O hip O hop O , O to O Korean O and O Japanese O , O to O Afro-Cuban O and O Salsa O , O Jazz O , O Blues O , O Country O and O Pop O , O this O feature O performs O well O . O",MicroMP3.txt,labling[+3] ,['sabling']
922,"Just O check O the O menu O on O your O Zen O , O and O it O 's O all O there O , O and O neatly O stored O . O",MicroMP3.txt,,[]
923,"At O least O , O that O is O , O while O it O 's O still O alive O . O",MicroMP3.txt,,[]
924,"The O touch O sreen O navigation O will O take O a O little O getting O used O to O , O but O once O you O do O , O and O while O the O Zen O is O still O alive O , O it O 's O a O great O alternative O to O the O marching O in O lock O step O with O the O click O wheel O commies O . O",MicroMP3.txt,touch screen[-1] ,['touchscreen']
925,"It O 's O a O tad O too O sensitive O for O a O first O time O user O ( O my O family O member O , O however O , O had O no O problem O with O it O ) O , O and O it O drove O me O nuts O at O first O . O",MicroMP3.txt,,[]
926,A O trick O I O used O was O to O manually O capitalize O all O the O info O . O,MicroMP3.txt,,[]
927,"going O into O the O Zen O from O my O computer O , O so O my O stubby O , O clumsy O fingers O could O cordinate O better O with O my O color O blind O , O near O , O far O and O mid O sighted O eyes O . O",MicroMP3.txt,,[]
928,"Once O I O did O this O , O visions O of O burning O my O CDs-literally-dance O around O my O head O , O and O all O was O right O in O the O world O ( O of O course O , O I O would O have O backed O my O files O up O , O silly O ) O . O",MicroMP3.txt,,[]
929,The O features O this O thing O has O are O ! O,MicroMP3.txt,,[]
930,"just O too O numerous O to O list O : O FM O radio O , O which O has O weak O reception O , O but O at O least O it O there O , O and O a O microphone O , O to O name O just O two O . O",MicroMP3.txt,FM reception[-2][u] ,['fm reception']
931,"Oh O , O and O another O is O the O cool O `` O halo O '' O light O that O surrounds O the O touch O pad O , O and O light O 's O up O when O you O touch O the O screen O , O and O how O the O light O glows O when O the O Zen O is O connected O to O the O computer O . O",MicroMP3.txt,touchpad light[+2][u] ,['touchpad light']
932,"But O , O the O Creative O Zen O Micro O is O plagued O by O a O serious O , O serious O stupid O and O elemenatary O design B-aspect flaw O , O and O I O 'm O going O to O tell O you O what O it O is O ... O But O first O , O two O more O things O about O this O piece O of O garbage O that O 's O so O great O and O could O 've O made O it O a O potenial O IPOD O killer O . O",MicroMP3.txt,design[-2] ,['design']
933,"One O : O It O 's O size B-aspect : O It O 's O smaller O than O the O Ipod O Mini O , O and O holds O more O music O ( O 5GB O to O the O IPOD O mini O 's O 4GBs O ) O . O",MicroMP3.txt,"size[+][cc], storage[+][u][cc] ","['size', 'storage']"
934,"It O 's O smaller O , O in O most O cases O than O the O palm O of O your O hand O , O and O is O ergonomically O curved O . O",MicroMP3.txt,,[]
935,I O loved O this O thing O . O,MicroMP3.txt,,[]
936,"I O 've O had O Dell O Pocket O DJ O owners O , O IPOD O mini O AND O Shuffle O owners O marvel O at O this O thing O . O",MicroMP3.txt,,[]
937,"It O cost O less O than O , O in O most O cases O , O $ O 190 O . O",MicroMP3.txt,,[]
938,"Two O : O it O has O a O removeable/rechargeable O battery B-aspect , O so O you O do O n't O have O to O send O the O thing O in O when O the O re O ! O",MicroMP3.txt,battery[+1] ,['battery']
